order_id,order_date,expected_delivery_date,product_id,supplier_id,warehouse_id,ordered_qty,unit_cost,expected_lead_time_days,realized_lead_time_days,received_qty,received_date,po_value
PO-0004708,2024-05-12,2024-05-19,SKU-041,SUP-10,WH-LIS,1266,7.56,7,7,1266,2024-05-19,9570.96
PO-0004709,2024-06-10,2024-06-16,SKU-041,SUP-10,WH-LIS,1291,7.56,7,6,1291,2024-06-16,9759.96
PO-0004710,2024-07-04,2024-07-14,SKU-041,SUP-10,WH-LIS,1261,7.56,7,10,1261,2024-07-14,9533.16
PO-0004711,2024-07-28,2024-08-02,SKU-041,SUP-10,WH-LIS,1295,7.56,7,5,1295,2024-08-02,9790.2
PO-0004712,2024-08-24,2024-08-28,SKU-041,SUP-10,WH-LIS,1283,7.56,7,4,1283,2024-08-28,9699.48
PO-0004713,2024-09-24,2024-09-29,SKU-041,SUP-10,WH-LIS,1291,7.56,7,5,1291,2024-09-29,9759.96
PO-0004714,2024-10-23,2024-10-29,SKU-041,SUP-10,WH-LIS,1276,7.56,7,6,1276,2024-10-29,9646.56
PO-0004715,2024-11-18,2024-11-22,SKU-041,SUP-10,WH-LIS,1303,7.56,7,4,1303,2024-11-22,9850.68
PO-0004716,2024-12-12,2024-12-20,SKU-041,SUP-10,WH-LIS,1293,7.56,7,8,1293,2024-12-20,9775.08
PO-0004717,2025-01-10,2025-01-16,SKU-041,SUP-10,WH-LIS,1296,7.56,7,6,1296,2025-01-16,9797.76
PO-0004718,2025-02-07,2025-02-17,SKU-041,SUP-10,WH-LIS,1259,7.56,7,10,1259,2025-02-17,9518.04
PO-0004719,2025-03-08,2025-03-14,SKU-041,SUP-10,WH-LIS,1259,7.56,7,6,1259,2025-03-14,9518.04
PO-0004720,2025-04-03,2025-04-13,SKU-041,SUP-10,WH-LIS,1268,7.56,7,10,1268,2025-04-13,9586.08
PO-0004721,2025-05-01,2025-05-07,SKU-041,SUP-10,WH-LIS,1270,7.56,7,6,1270,2025-05-07,9601.2
PO-0004722,2025-05-30,2025-06-04,SKU-041,SUP-10,WH-LIS,1292,7.56,7,5,1292,2025-06-04,9767.52
PO-0004723,2025-06-26,2025-07-06,SKU-041,SUP-10,WH-LIS,1267,7.56,7,10,1267,2025-07-06,9578.52
PO-0004724,2025-07-24,2025-07-31,SKU-041,SUP-10,WH-LIS,1279,7.56,7,7,1279,2025-07-31,9669.24
PO-0004725,2025-08-18,2025-08-21,SKU-041,SUP-10,WH-LIS,1278,7.56,7,3,1278,2025-08-21,9661.68
PO-0004726,2025-09-13,2025-09-19,SKU-041,SUP-10,WH-LIS,1271,7.56,7,6,1271,2025-09-19,9608.76
PO-0004727,2025-10-12,2025-10-21,SKU-041,SUP-10,WH-LIS,1279,7.56,7,9,1279,2025-10-21,9669.24
PO-0004728,2025-11-10,2025-11-19,SKU-041,SUP-10,WH-LIS,1317,7.56,7,9,1317,2025-11-19,9956.52
PO-0004729,2025-12-07,2025-12-14,SKU-041,SUP-10,WH-LIS,1306,7.56,7,7,1306,2025-12-14,9873.36
PO-0004730,2025-12-29,2026-01-06,SKU-041,SUP-10,WH-LIS,1297,7.56,7,8,1297,2026-01-06,9805.32
PO-0004731,2024-01-20,2024-01-25,SKU-041,SUP-10,WH-PORTO,1050,7.56,7,5,1050,2024-01-25,7938.0
PO-0004732,2024-02-20,2024-02-28,SKU-041,SUP-10,WH-PORTO,1085,7.56,7,8,1085,2024-02-28,8202.6
PO-0004733,2024-03-18,2024-03-24,SKU-041,SUP-10,WH-PORTO,1062,7.56,7,6,1062,2024-03-24,8028.72
PO-0004734,2024-04-17,2024-04-23,SKU-041,SUP-10,WH-PORTO,1059,7.56,7,6,1059,2024-04-23,8006.04
PO-0004735,2024-05-14,2024-05-18,SKU-041,SUP-10,WH-PORTO,1052,7.56,7,4,1052,2024-05-18,7953.12
PO-0004736,2024-06-07,2024-06-11,SKU-041,SUP-10,WH-PORTO,1045,7.56,7,4,1045,2024-06-11,7900.2
PO-0004737,2024-07-03,2024-07-07,SKU-041,SUP-10,WH-PORTO,1043,7.56,7,4,1043,2024-07-07,7885.08
PO-0004738,2024-08-01,2024-08-07,SKU-041,SUP-10,WH-PORTO,1058,7.56,7,6,1058,2024-08-07,7998.48
PO-0004739,2024-08-28,2024-09-05,SKU-041,SUP-10,WH-PORTO,1055,7.56,7,8,1055,2024-09-05,7975.8
PO-0004740,2024-09-24,2024-09-29,SKU-041,SUP-10,WH-PORTO,1052,7.56,7,5,1052,2024-09-29,7953.12
PO-0004741,2024-10-25,2024-10-31,SKU-041,SUP-10,WH-PORTO,1039,7.56,7,6,1039,2024-10-31,7854.84
PO-0004742,2024-11-22,2024-12-01,SKU-041,SUP-10,WH-PORTO,1051,7.56,7,9,1051,2024-12-01,7945.56
PO-0004743,2024-12-21,2024-12-26,SKU-041,SUP-10,WH-PORTO,1053,7.56,7,5,1053,2024-12-26,7960.68
PO-0004744,2025-01-16,2025-01-24,SKU-041,SUP-10,WH-PORTO,1056,7.56,7,8,1056,2025-01-24,7983.36
PO-0004745,2025-02-16,2025-02-26,SKU-041,SUP-10,WH-PORTO,1051,7.56,7,10,1051,2025-02-26,7945.56
PO-0004746,2025-03-18,2025-03-25,SKU-041,SUP-10,WH-PORTO,1039,7.56,7,7,1039,2025-03-25,7854.84
PO-0004747,2025-04-18,2025-04-25,SKU-041,SUP-10,WH-PORTO,1053,7.56,7,7,1053,2025-04-25,7960.68
PO-0004748,2025-05-15,2025-05-23,SKU-041,SUP-10,WH-PORTO,1042,7.56,7,8,1042,2025-05-23,7877.52
PO-0004749,2025-06-10,2025-06-17,SKU-041,SUP-10,WH-PORTO,1070,7.56,7,7,1070,2025-06-17,8089.2
PO-0004750,2025-07-06,2025-07-11,SKU-041,SUP-10,WH-PORTO,1076,7.56,7,5,1076,2025-07-11,8134.56
PO-0004751,2025-07-29,2025-08-03,SKU-041,SUP-10,WH-PORTO,1056,7.56,7,5,1056,2025-08-03,7983.36
PO-0004752,2025-08-24,2025-09-01,SKU-041,SUP-10,WH-PORTO,1077,7.56,7,8,1077,2025-09-01,8142.12
PO-0004753,2025-09-16,2025-09-21,SKU-041,SUP-10,WH-PORTO,1043,7.56,7,5,1043,2025-09-21,7885.08
PO-0004754,2025-10-14,2025-10-21,SKU-041,SUP-10,WH-PORTO,1063,7.56,7,7,1063,2025-10-21,8036.28
PO-0004755,2025-11-10,2025-11-18,SKU-041,SUP-10,WH-PORTO,1044,7.56,7,8,1044,2025-11-18,7892.64
PO-0004756,2025-12-03,2025-12-11,SKU-041,SUP-10,WH-PORTO,1055,7.56,7,8,1055,2025-12-11,7975.8
PO-0004757,2025-12-27,2026-01-01,SKU-041,SUP-10,WH-PORTO,1058,7.56,7,5,1058,2026-01-01,7998.48
PO-0004758,2024-01-17,2024-01-24,SKU-041,SUP-10,WH-MAD,1149,7.56,7,7,1149,2024-01-24,8686.44
PO-0004759,2024-02-18,2024-02-24,SKU-041,SUP-10,WH-MAD,1147,7.56,7,6,1147,2024-02-24,8671.32
PO-0004760,2024-03-21,2024-03-28,SKU-041,SUP-10,WH-MAD,1124,7.56,7,7,1124,2024-03-28,8497.44
PO-0004761,2024-04-25,2024-04-28,SKU-041,SUP-10,WH-MAD,1164,7.56,7,3,1164,2024-04-28,8799.84
PO-0004762,2024-05-27,2024-06-02,SKU-041,SUP-10,WH-MAD,1112,7.56,7,6,1112,2024-06-02,8406.72
PO-0004763,2024-06-29,2024-07-07,SKU-041,SUP-10,WH-MAD,1117,7.56,7,8,1117,2024-07-07,8444.52
PO-0004764,2024-07-29,2024-08-07,SKU-041,SUP-10,WH-MAD,1134,7.56,7,9,1134,2024-08-07,8573.04
PO-0004765,2024-08-27,2024-09-03,SKU-041,SUP-10,WH-MAD,1136,7.56,7,7,1136,2024-09-03,8588.16
PO-0004766,2024-09-26,2024-10-04,SKU-041,SUP-10,WH-MAD,1120,7.56,7,8,1120,2024-10-04,8467.2
PO-0004767,2024-10-27,2024-11-02,SKU-041,SUP-10,WH-MAD,1126,7.56,7,6,1126,2024-11-02,8512.56
PO-0004768,2024-11-26,2024-12-04,SKU-041,SUP-10,WH-MAD,1145,7.56,7,8,1145,2024-12-04,8656.2
PO-0004769,2024-12-24,2024-12-30,SKU-041,SUP-10,WH-MAD,1126,7.56,7,6,1126,2024-12-30,8512.56
PO-0004770,2025-01-26,2025-01-30,SKU-041,SUP-10,WH-MAD,1138,7.56,7,4,1138,2025-01-30,8603.28
PO-0004771,2025-03-03,2025-03-09,SKU-041,SUP-10,WH-MAD,1119,7.56,7,6,1119,2025-03-09,8459.64
PO-0004772,2025-04-03,2025-04-08,SKU-041,SUP-10,WH-MAD,1111,7.56,7,5,1111,2025-04-08,8399.16
PO-0004773,2025-05-05,2025-05-12,SKU-041,SUP-10,WH-MAD,1121,7.56,7,7,1121,2025-05-12,8474.76
PO-0004774,2025-06-06,2025-06-13,SKU-041,SUP-10,WH-MAD,1160,7.56,7,7,1160,2025-06-13,8769.6
PO-0004775,2025-07-08,2025-07-14,SKU-041,SUP-10,WH-MAD,1125,7.56,7,6,1125,2025-07-14,8505.0
PO-0004776,2025-08-07,2025-08-16,SKU-041,SUP-10,WH-MAD,1158,7.56,7,9,1158,2025-08-16,8754.48
PO-0004777,2025-09-05,2025-09-14,SKU-041,SUP-10,WH-MAD,1114,7.56,7,9,1114,2025-09-14,8421.84
PO-0004778,2025-10-05,2025-10-11,SKU-041,SUP-10,WH-MAD,1126,7.56,7,6,1126,2025-10-11,8512.56
PO-0004779,2025-11-05,2025-11-14,SKU-041,SUP-10,WH-MAD,1111,7.56,7,9,1111,2025-11-14,8399.16
PO-0004780,2025-12-04,2025-12-10,SKU-041,SUP-10,WH-MAD,1117,7.56,7,6,1117,2025-12-10,8444.52
PO-0004781,2025-12-30,2026-01-06,SKU-041,SUP-10,WH-MAD,1154,7.56,7,7,1154,2026-01-06,8724.24
PO-0004782,2024-01-23,2024-01-30,SKU-042,SUP-09,WH-LIS,695,31.12,7,7,695,2024-01-30,21628.4
PO-0004783,2024-02-28,2024-03-05,SKU-042,SUP-09,WH-LIS,684,31.12,7,6,684,2024-03-05,21286.08
PO-0004784,2024-04-03,2024-04-11,SKU-042,SUP-09,WH-LIS,696,31.12,7,8,696,2024-04-11,21659.52
PO-0004785,2024-05-08,2024-05-14,SKU-042,SUP-09,WH-LIS,700,31.12,7,6,700,2024-05-14,21784.0
PO-0004786,2024-06-09,2024-06-17,SKU-042,SUP-09,WH-LIS,704,31.12,7,8,704,2024-06-17,21908.48
PO-0004787,2024-07-14,2024-07-21,SKU-042,SUP-09,WH-LIS,695,31.12,7,7,695,2024-07-21,21628.4
PO-0004788,2024-08-10,2024-08-17,SKU-042,SUP-09,WH-LIS,678,31.12,7,7,678,2024-08-17,21099.36
PO-0004789,2024-09-10,2024-09-18,SKU-042,SUP-09,WH-LIS,681,31.12,7,8,681,2024-09-18,21192.72
PO-0004790,2024-10-12,2024-10-19,SKU-042,SUP-09,WH-LIS,684,31.12,7,7,684,2024-10-19,21286.08
PO-0004791,2024-11-10,2024-11-16,SKU-042,SUP-09,WH-LIS,680,31.12,7,6,680,2024-11-16,21161.6
PO-0004792,2024-12-13,2024-12-20,SKU-042,SUP-09,WH-LIS,687,31.12,7,7,687,2024-12-20,21379.44
PO-0004793,2025-01-12,2025-01-19,SKU-042,SUP-09,WH-LIS,704,31.12,7,7,704,2025-01-19,21908.48
PO-0004794,2025-02-17,2025-02-24,SKU-042,SUP-09,WH-LIS,694,31.12,7,7,694,2025-02-24,21597.28
PO-0004795,2025-03-19,2025-03-28,SKU-042,SUP-09,WH-LIS,693,31.12,7,9,693,2025-03-28,21566.16
PO-0004796,2025-04-23,2025-04-30,SKU-042,SUP-09,WH-LIS,680,31.12,7,7,680,2025-04-30,21161.6
PO-0004797,2025-05-26,2025-06-02,SKU-042,SUP-09,WH-LIS,685,31.12,7,7,685,2025-06-02,21317.2
PO-0004798,2025-06-25,2025-07-02,SKU-042,SUP-09,WH-LIS,679,31.12,7,7,679,2025-07-02,21130.48
PO-0004799,2025-07-24,2025-07-31,SKU-042,SUP-09,WH-LIS,696,31.12,7,7,696,2025-07-31,21659.52
PO-0004800,2025-08-28,2025-09-05,SKU-042,SUP-09,WH-LIS,685,31.12,7,8,685,2025-09-05,21317.2
PO-0004801,2025-10-01,2025-10-07,SKU-042,SUP-09,WH-LIS,686,31.12,7,6,686,2025-10-07,21348.32
PO-0004802,2025-11-04,2025-11-10,SKU-042,SUP-09,WH-LIS,702,31.12,7,6,702,2025-11-10,21846.24
PO-0004803,2025-12-03,2025-12-09,SKU-042,SUP-09,WH-LIS,680,31.12,7,6,680,2025-12-09,21161.6
PO-0004804,2025-12-30,2026-01-04,SKU-042,SUP-09,WH-LIS,682,31.12,7,5,682,2026-01-04,21223.84
PO-0004805,2024-01-28,2024-02-06,SKU-042,SUP-09,WH-PORTO,383,31.12,7,9,383,2024-02-06,11918.96
PO-0004806,2024-02-19,2024-02-25,SKU-042,SUP-09,WH-PORTO,400,31.12,7,6,400,2024-02-25,12448.0
PO-0004807,2024-03-12,2024-03-20,SKU-042,SUP-09,WH-PORTO,380,31.12,7,8,380,2024-03-20,11825.6
PO-0004808,2024-04-03,2024-04-11,SKU-042,SUP-09,WH-PORTO,392,31.12,7,8,392,2024-04-11,12199.04
PO-0004809,2024-04-27,2024-05-04,SKU-042,SUP-09,WH-PORTO,396,31.12,7,7,396,2024-05-04,12323.52
PO-0004810,2024-05-19,2024-05-26,SKU-042,SUP-09,WH-PORTO,386,31.12,7,7,386,2024-05-26,12012.32
PO-0004811,2024-06-08,2024-06-15,SKU-042,SUP-09,WH-PORTO,382,31.12,7,7,382,2024-06-15,11887.84
PO-0004812,2024-06-30,2024-07-09,SKU-042,SUP-09,WH-PORTO,389,31.12,7,9,389,2024-07-09,12105.68
PO-0004813,2024-07-21,2024-07-27,SKU-042,SUP-09,WH-PORTO,385,31.12,7,6,385,2024-07-27,11981.2
PO-0004814,2024-08-08,2024-08-15,SKU-042,SUP-09,WH-PORTO,386,31.12,7,7,386,2024-08-15,12012.32
PO-0004815,2024-08-27,2024-09-03,SKU-042,SUP-09,WH-PORTO,386,31.12,7,7,386,2024-09-03,12012.32
PO-0004816,2024-09-21,2024-09-29,SKU-042,SUP-09,WH-PORTO,379,31.12,7,8,379,2024-09-29,11794.48
PO-0004817,2024-10-14,2024-10-18,SKU-042,SUP-09,WH-PORTO,394,31.12,7,4,394,2024-10-18,12261.28
PO-0004818,2024-11-03,2024-11-11,SKU-042,SUP-09,WH-PORTO,384,31.12,7,8,384,2024-11-11,11950.08
PO-0004819,2024-11-21,2024-11-27,SKU-042,SUP-09,WH-PORTO,384,31.12,7,6,384,2024-11-27,11950.08
PO-0004820,2024-12-09,2024-12-16,SKU-042,SUP-09,WH-PORTO,383,31.12,7,7,383,2024-12-16,11918.96
PO-0004821,2024-12-28,2025-01-04,SKU-042,SUP-09,WH-PORTO,380,31.12,7,7,380,2025-01-04,11825.6
PO-0004822,2025-01-17,2025-01-24,SKU-042,SUP-09,WH-PORTO,382,31.12,7,7,382,2025-01-24,11887.84
PO-0004823,2025-02-08,2025-02-16,SKU-042,SUP-09,WH-PORTO,395,31.12,7,8,395,2025-02-16,12292.4
PO-0004824,2025-03-06,2025-03-14,SKU-042,SUP-09,WH-PORTO,392,31.12,7,8,392,2025-03-14,12199.04
PO-0004825,2025-03-29,2025-04-03,SKU-042,SUP-09,WH-PORTO,399,31.12,7,5,399,2025-04-03,12416.88
PO-0004826,2025-04-20,2025-04-29,SKU-042,SUP-09,WH-PORTO,383,31.12,7,9,383,2025-04-29,11918.96
PO-0004827,2025-05-13,2025-05-21,SKU-042,SUP-09,WH-PORTO,381,31.12,7,8,381,2025-05-21,11856.72
PO-0004828,2025-06-03,2025-06-09,SKU-042,SUP-09,WH-PORTO,390,31.12,7,6,390,2025-06-09,12136.8
PO-0004829,2025-06-22,2025-06-30,SKU-042,SUP-09,WH-PORTO,388,31.12,7,8,388,2025-06-30,12074.56
PO-0004830,2025-07-13,2025-07-20,SKU-042,SUP-09,WH-PORTO,379,31.12,7,7,379,2025-07-20,11794.48
PO-0004831,2025-08-04,2025-08-12,SKU-042,SUP-09,WH-PORTO,388,31.12,7,8,388,2025-08-12,12074.56
PO-0004832,2025-08-23,2025-08-29,SKU-042,SUP-09,WH-PORTO,387,31.12,7,6,387,2025-08-29,12043.44
PO-0004833,2025-09-15,2025-09-23,SKU-042,SUP-09,WH-PORTO,382,31.12,7,8,382,2025-09-23,11887.84
PO-0004834,2025-10-06,2025-10-14,SKU-042,SUP-09,WH-PORTO,387,31.12,7,8,387,2025-10-14,12043.44
PO-0004835,2025-10-28,2025-11-04,SKU-042,SUP-09,WH-PORTO,382,31.12,7,7,382,2025-11-04,11887.84
PO-0004836,2025-11-19,2025-11-25,SKU-042,SUP-09,WH-PORTO,398,31.12,7,6,398,2025-11-25,12385.76
PO-0004837,2025-12-09,2025-12-16,SKU-042,SUP-09,WH-PORTO,393,31.12,7,7,393,2025-12-16,12230.16
PO-0004838,2025-12-30,2026-01-07,SKU-042,SUP-09,WH-PORTO,383,31.12,7,8,383,2026-01-07,11918.96
PO-0004839,2024-01-28,2024-02-05,SKU-042,SUP-09,WH-MAD,356,31.12,7,8,356,2024-02-05,11078.72
PO-0004840,2024-02-20,2024-02-26,SKU-042,SUP-09,WH-MAD,350,31.12,7,6,350,2024-02-26,10892.0
PO-0004841,2024-03-12,2024-03-20,SKU-042,SUP-09,WH-MAD,357,31.12,7,8,357,2024-03-20,11109.84
PO-0004842,2024-04-06,2024-04-13,SKU-042,SUP-09,WH-MAD,348,31.12,7,7,348,2024-04-13,10829.76
PO-0004843,2024-04-27,2024-05-04,SKU-042,SUP-09,WH-MAD,348,31.12,7,7,348,2024-05-04,10829.76
PO-0004844,2024-05-18,2024-05-26,SKU-042,SUP-09,WH-MAD,366,31.12,7,8,366,2024-05-26,11389.92
PO-0004845,2024-06-09,2024-06-14,SKU-042,SUP-09,WH-MAD,354,31.12,7,5,354,2024-06-14,11016.48
PO-0004846,2024-07-01,2024-07-06,SKU-042,SUP-09,WH-MAD,356,31.12,7,5,356,2024-07-06,11078.72
PO-0004847,2024-07-20,2024-07-27,SKU-042,SUP-09,WH-MAD,358,31.12,7,7,358,2024-07-27,11140.96
PO-0004848,2024-08-09,2024-08-17,SKU-042,SUP-09,WH-MAD,352,31.12,7,8,352,2024-08-17,10954.24
PO-0004849,2024-09-01,2024-09-08,SKU-042,SUP-09,WH-MAD,373,31.12,7,7,373,2024-09-08,11607.76
PO-0004850,2024-09-24,2024-10-01,SKU-042,SUP-09,WH-MAD,367,31.12,7,7,367,2024-10-01,11421.04
PO-0004851,2024-10-15,2024-10-22,SKU-042,SUP-09,WH-MAD,355,31.12,7,7,355,2024-10-22,11047.6
PO-0004852,2024-11-08,2024-11-15,SKU-042,SUP-09,WH-MAD,352,31.12,7,7,352,2024-11-15,10954.24
PO-0004853,2024-11-29,2024-12-06,SKU-042,SUP-09,WH-MAD,359,31.12,7,7,359,2024-12-06,11172.08
PO-0004854,2024-12-17,2024-12-25,SKU-042,SUP-09,WH-MAD,371,31.12,7,8,371,2024-12-25,11545.52
PO-0004855,2025-01-07,2025-01-14,SKU-042,SUP-09,WH-MAD,366,31.12,7,7,366,2025-01-14,11389.92
PO-0004856,2025-01-30,2025-02-06,SKU-042,SUP-09,WH-MAD,352,31.12,7,7,352,2025-02-06,10954.24
PO-0004857,2025-02-22,2025-02-28,SKU-042,SUP-09,WH-MAD,359,31.12,7,6,359,2025-02-28,11172.08
PO-0004858,2025-03-15,2025-03-21,SKU-042,SUP-09,WH-MAD,355,31.12,7,6,355,2025-03-21,11047.6
PO-0004859,2025-04-08,2025-04-15,SKU-042,SUP-09,WH-MAD,365,31.12,7,7,365,2025-04-15,11358.8
PO-0004860,2025-04-29,2025-05-06,SKU-042,SUP-09,WH-MAD,364,31.12,7,7,364,2025-05-06,11327.68
PO-0004861,2025-05-23,2025-05-30,SKU-042,SUP-09,WH-MAD,360,31.12,7,7,360,2025-05-30,11203.2
PO-0004862,2025-06-15,2025-06-21,SKU-042,SUP-09,WH-MAD,349,31.12,7,6,349,2025-06-21,10860.88
PO-0004863,2025-07-04,2025-07-11,SKU-042,SUP-09,WH-MAD,349,31.12,7,7,349,2025-07-11,10860.88
PO-0004864,2025-07-26,2025-08-03,SKU-042,SUP-09,WH-MAD,368,31.12,7,8,368,2025-08-03,11452.16
PO-0004865,2025-08-15,2025-08-23,SKU-042,SUP-09,WH-MAD,352,31.12,7,8,352,2025-08-23,10954.24
PO-0004866,2025-09-06,2025-09-15,SKU-042,SUP-09,WH-MAD,355,31.12,7,9,355,2025-09-15,11047.6
PO-0004867,2025-09-28,2025-10-07,SKU-042,SUP-09,WH-MAD,366,31.12,7,9,366,2025-10-07,11389.92
PO-0004868,2025-10-20,2025-10-27,SKU-042,SUP-09,WH-MAD,363,31.12,7,7,363,2025-10-27,11296.56
PO-0004869,2025-11-10,2025-11-19,SKU-042,SUP-09,WH-MAD,349,31.12,7,9,349,2025-11-19,10860.88
PO-0004870,2025-11-29,2025-12-06,SKU-042,SUP-09,WH-MAD,353,31.12,7,7,353,2025-12-06,10985.36
PO-0004871,2025-12-17,2025-12-23,SKU-042,SUP-09,WH-MAD,349,31.12,7,6,349,2025-12-23,10860.88
PO-0004872,2024-01-18,2024-01-26,SKU-043,SUP-02,WH-LIS,616,30.51,5,8,616,2024-01-26,18794.16
PO-0004873,2024-02-16,2024-02-18,SKU-043,SUP-02,WH-LIS,613,30.51,5,2,613,2024-02-18,18702.63
PO-0004874,2024-03-17,2024-03-23,SKU-043,SUP-02,WH-LIS,616,30.51,5,6,616,2024-03-23,18794.16
PO-0004875,2024-04-17,2024-04-21,SKU-043,SUP-02,WH-LIS,609,30.51,5,4,609,2024-04-21,18580.59
PO-0004876,2024-05-15,2024-05-19,SKU-043,SUP-02,WH-LIS,617,30.51,5,4,617,2024-05-19,18824.67
PO-0004877,2024-06-12,2024-06-16,SKU-043,SUP-02,WH-LIS,609,30.51,5,4,609,2024-06-16,18580.59
PO-0004878,2024-07-09,2024-07-16,SKU-043,SUP-02,WH-LIS,612,30.51,5,7,612,2024-07-16,18672.12
PO-0004879,2024-08-04,2024-08-08,SKU-043,SUP-02,WH-LIS,619,30.51,5,4,619,2024-08-08,18885.69
PO-0004880,2024-08-30,2024-09-03,SKU-043,SUP-02,WH-LIS,620,30.51,5,4,620,2024-09-03,18916.2
PO-0004881,2024-09-26,2024-09-29,SKU-043,SUP-02,WH-LIS,612,30.51,5,3,612,2024-09-29,18672.12
PO-0004882,2024-10-26,2024-11-01,SKU-043,SUP-02,WH-LIS,622,30.51,5,6,622,2024-11-01,18977.22
PO-0004883,2024-11-24,2024-12-01,SKU-043,SUP-02,WH-LIS,634,30.51,5,7,634,2024-12-01,19343.34
PO-0004884,2024-12-20,2024-12-23,SKU-043,SUP-02,WH-LIS,621,30.51,5,3,621,2024-12-23,18946.71
PO-0004885,2025-01-15,2025-01-20,SKU-043,SUP-02,WH-LIS,615,30.51,5,5,615,2025-01-20,18763.65
PO-0004886,2025-02-14,2025-02-21,SKU-043,SUP-02,WH-LIS,632,30.51,5,7,632,2025-02-21,19282.32
PO-0004887,2025-03-14,2025-03-22,SKU-043,SUP-02,WH-LIS,631,30.51,5,8,631,2025-03-22,19251.81
PO-0004888,2025-04-10,2025-04-17,SKU-043,SUP-02,WH-LIS,620,30.51,5,7,620,2025-04-17,18916.2
PO-0004889,2025-05-08,2025-05-11,SKU-043,SUP-02,WH-LIS,628,30.51,5,3,628,2025-05-11,19160.28
PO-0004890,2025-06-07,2025-06-12,SKU-043,SUP-02,WH-LIS,612,30.51,5,5,612,2025-06-12,18672.12
PO-0004891,2025-07-07,2025-07-15,SKU-043,SUP-02,WH-LIS,637,30.51,5,8,637,2025-07-15,19434.87
PO-0004892,2025-08-05,2025-08-07,SKU-043,SUP-02,WH-LIS,611,30.51,5,2,611,2025-08-07,18641.61
PO-0004893,2025-09-02,2025-09-05,SKU-043,SUP-02,WH-LIS,613,30.51,5,3,613,2025-09-05,18702.63
PO-0004894,2025-10-02,2025-10-10,SKU-043,SUP-02,WH-LIS,626,30.51,5,8,626,2025-10-10,19099.26
PO-0004895,2025-10-29,2025-11-04,SKU-043,SUP-02,WH-LIS,628,30.51,5,6,628,2025-11-04,19160.28
PO-0004896,2025-11-25,2025-11-29,SKU-043,SUP-02,WH-LIS,631,30.51,5,4,631,2025-11-29,19251.81
PO-0004897,2025-12-21,2025-12-22,SKU-043,SUP-02,WH-LIS,619,30.51,5,1,619,2025-12-22,18885.69
PO-0004898,2024-01-21,2024-01-27,SKU-043,SUP-02,WH-PORTO,446,30.51,5,6,446,2024-01-27,13607.46
PO-0004899,2024-02-16,2024-02-21,SKU-043,SUP-02,WH-PORTO,445,30.51,5,5,445,2024-02-21,13576.95
PO-0004900,2024-03-10,2024-03-12,SKU-043,SUP-02,WH-PORTO,437,30.51,5,2,437,2024-03-12,13332.87
PO-0004901,2024-04-06,2024-04-12,SKU-043,SUP-02,WH-PORTO,446,30.51,5,6,446,2024-04-12,13607.46
PO-0004902,2024-05-01,2024-05-05,SKU-043,SUP-02,WH-PORTO,450,30.51,5,4,450,2024-05-05,13729.5
PO-0004903,2024-05-25,2024-05-30,SKU-043,SUP-02,WH-PORTO,443,30.51,5,5,443,2024-05-30,13515.93
PO-0004904,2024-06-18,2024-06-22,SKU-043,SUP-02,WH-PORTO,445,30.51,5,4,445,2024-06-22,13576.95
PO-0004905,2024-07-11,2024-07-15,SKU-043,SUP-02,WH-PORTO,456,30.51,5,4,456,2024-07-15,13912.56
PO-0004906,2024-08-05,2024-08-14,SKU-043,SUP-02,WH-PORTO,442,30.51,5,9,442,2024-08-14,13485.42
PO-0004907,2024-08-28,2024-09-03,SKU-043,SUP-02,WH-PORTO,439,30.51,5,6,439,2024-09-03,13393.89
PO-0004908,2024-09-22,2024-09-27,SKU-043,SUP-02,WH-PORTO,455,30.51,5,5,455,2024-09-27,13882.05
PO-0004909,2024-10-16,2024-10-22,SKU-043,SUP-02,WH-PORTO,440,30.51,5,6,440,2024-10-22,13424.4
PO-0004910,2024-11-07,2024-11-12,SKU-043,SUP-02,WH-PORTO,443,30.51,5,5,443,2024-11-12,13515.93
PO-0004911,2024-12-01,2024-12-04,SKU-043,SUP-02,WH-PORTO,461,30.51,5,3,461,2024-12-04,14065.11
PO-0004912,2024-12-22,2024-12-28,SKU-043,SUP-02,WH-PORTO,453,30.51,5,6,453,2024-12-28,13821.03
PO-0004913,2025-01-15,2025-01-18,SKU-043,SUP-02,WH-PORTO,453,30.51,5,3,453,2025-01-18,13821.03
PO-0004914,2025-02-11,2025-02-15,SKU-043,SUP-02,WH-PORTO,463,30.51,5,4,463,2025-02-15,14126.13
PO-0004915,2025-03-11,2025-03-14,SKU-043,SUP-02,WH-PORTO,441,30.51,5,3,441,2025-03-14,13454.91
PO-0004916,2025-04-05,2025-04-08,SKU-043,SUP-02,WH-PORTO,448,30.51,5,3,448,2025-04-08,13668.48
PO-0004917,2025-04-30,2025-05-03,SKU-043,SUP-02,WH-PORTO,459,30.51,5,3,459,2025-05-03,14004.09
PO-0004918,2025-05-21,2025-05-26,SKU-043,SUP-02,WH-PORTO,445,30.51,5,5,445,2025-05-26,13576.95
PO-0004919,2025-06-15,2025-06-20,SKU-043,SUP-02,WH-PORTO,451,30.51,5,5,451,2025-06-20,13760.01
PO-0004920,2025-07-05,2025-07-08,SKU-043,SUP-02,WH-PORTO,438,30.51,5,3,438,2025-07-08,13363.38
