entity_type,entity_id,entity_name,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,governance_priority_score,risk_tier,main_risk_driver,recommended_action,lost_sales_revenue,inventory_value_sum
sku_warehouse,SKU-0094|WH-MAD,SKU-0094 @ WH-MAD,20.716407899639798,1.363636363636363,17.298221614227085,56.988316867560705,21.896530282303196,21.607156021660213,Low,Supplier Risk,monitor only,309.76,706971.7
sku_warehouse,SKU-0006|WH-LIS,SKU-0006 @ WH-LIS,26.94117807850987,21.796854065639426,2.7197461391172726,56.988316867560705,3.3996826738965904,21.508015979826425,Low,Supplier Risk,monitor only,20958.7,5721695.4
sku_warehouse,SKU-0090|WH-PORTO,SKU-0090 @ WH-PORTO,17.526903647116818,35.44500465180023,0.0,58.97763862848871,0.0,21.440780079262282,Low,Supplier Risk,monitor only,16894.62,2184421.12
sku_warehouse,SKU-0056|WH-PORTO,SKU-0056 @ WH-PORTO,22.202363704038678,11.522053924731123,11.592881308085834,56.988316867560705,11.678174138527266,21.398785744554264,Low,Supplier Risk,monitor only,24954.969999999998,27926988.23
sku_warehouse,SKU-0101|WH-LYON,SKU-0101 @ WH-LYON,28.803639973527467,16.747417335263325,0.0,58.97763862848871,9.21154085312772,21.323343307400595,Low,Supplier Risk,monitor only,5337.33,2689049.33
sku_warehouse,SKU-0109|WH-LIS,SKU-0109 @ WH-LIS,20.198915351941746,0.0,27.705134788528042,56.593883965045265,7.700843930256501,21.179738452160723,Low,Supplier Risk,monitor only,674.83,7008113.28
sku_warehouse,SKU-0097|WH-PORTO,SKU-0097 @ WH-PORTO,19.552798682972707,30.26949255713574,0.0,56.988316867560705,4.361397836090038,21.080686442345634,Low,Supplier Risk,monitor only,17206.4,2660872.52
sku_warehouse,SKU-0015|WH-MAD,SKU-0015 @ WH-MAD,30.760395206824803,27.330659359889257,0.8923352864720115,44.96728559196592,1.1154191080900144,20.96032474741402,Low,Supplier Risk,monitor only,24518.0,3694441.68
sku_warehouse,SKU-0052|WH-MAD,SKU-0052 @ WH-MAD,23.63250857378722,27.577619757012183,4.443291318671884,44.96728559196592,5.554114148339854,20.77760999621499,Low,Supplier Risk,monitor only,43304.64,8643763.48
sku_warehouse,SKU-0117|WH-LYON,SKU-0117 @ WH-LYON,20.722536687631028,0.0,35.0,33.87725448012503,20.031090660365624,20.7414744155605,Low,Excess Inventory,monitor only,153.84,886450.36
sku_warehouse,SKU-0041|WH-LIS,SKU-0041 @ WH-LIS,9.860204531578585,4.4503997182002095,33.810482753142495,62.91496688767139,3.711461854560813,20.609035554709205,Low,Supplier Risk,monitor only,4793.31,6073716.98
sku_warehouse,SKU-0086|WH-LIS,SKU-0086 @ WH-LIS,27.745905482277934,20.461189414191633,0.0,58.97763862848871,0.0,20.596901167427056,Low,Supplier Risk,monitor only,3865.7,1049611.06
sku_warehouse,SKU-0101|WH-MAD,SKU-0101 @ WH-MAD,27.77067869288777,15.877956575610767,1.062753730037498,58.97763862848871,4.570576225474369,20.48947708026104,Low,Supplier Risk,monitor only,7236.379999999999,3848268.42
sku_warehouse,SKU-0109|WH-PORTO,SKU-0109 @ WH-PORTO,23.651070541005552,1.8981299267938874,18.084221857677242,56.59388396504527,5.934620687349637,20.31992709021472,Low,Supplier Risk,monitor only,5794.23,4996998.09
sku_warehouse,SKU-0045|WH-LIS,SKU-0045 @ WH-LIS,28.710414368993227,30.069092391959146,0.0,42.55582425755428,0.0,20.31463165599807,Low,Supplier Risk,monitor only,9702.66,1267046.25
sku_warehouse,SKU-0027|WH-MAD,SKU-0027 @ WH-MAD,20.09084482825172,22.357508974134767,3.6140532450568177,56.59388396504527,4.517566556321022,20.295308264195885,Low,Supplier Risk,monitor only,36066.45,7087548.8
sku_warehouse,SKU-0032|WH-MAD,SKU-0032 @ WH-MAD,29.705234158342424,30.929293431871226,0.0,39.65028123420367,0.0,20.27774575048644,Low,Supplier Risk,monitor only,18587.6,2275012.04
sku_warehouse,SKU-0102|WH-MAD,SKU-0102 @ WH-MAD,30.57000686341798,20.527950994461552,0.0,39.65028123420367,14.434771794552914,20.21786391471185,Low,Supplier Risk,monitor only,9318.75,2305179.53
sku_warehouse,SKU-0027|WH-LYON,SKU-0027 @ WH-LYON,19.534804742140423,24.076625379441214,2.617342056846928,56.59388396504527,3.27167757105866,20.12642910958949,Low,Supplier Risk,monitor only,29589.21,5583144.93
sku_warehouse,SKU-0043|WH-LIS,SKU-0043 @ WH-LIS,17.014173248950975,17.482949323474013,4.905055452834607,62.22816255992259,6.131319316043259,19.921754453426495,Low,Supplier Risk,monitor only,34656.72,9654003.26
sku_warehouse,SKU-0068|WH-LIS,SKU-0068 @ WH-LIS,15.590520365895749,27.17618631850393,0.19936035826765905,62.91496688767139,0.5066311156619583,19.905655422090177,Low,Supplier Risk,monitor only,11685.84,3129736.62
sku_warehouse,SKU-0041|WH-LYON,SKU-0041 @ WH-LYON,15.79934237315743,18.489885126251373,7.589891788437598,62.91496688767139,0.8604837505948784,19.868053353668813,Low,Supplier Risk,monitor only,8872.17,3518410.78
sku_warehouse,SKU-0009|WH-LYON,SKU-0009 @ WH-LYON,20.696861512228914,0.0,16.362963519526115,62.22816255992259,7.038861718149094,19.836304657749693,Low,Supplier Risk,monitor only,8909.789999999999,11486434.67
sku_warehouse,SKU-0110|WH-LYON,SKU-0110 @ WH-LYON,27.811937760394514,18.3497688135399,0.0,56.98831686756071,0.0,19.829944900283174,Low,Supplier Risk,monitor only,2225.02,1046559.36
sku_warehouse,SKU-0017|WH-LIS,SKU-0017 @ WH-LIS,20.0,0.0,17.921787521619372,56.59388396504528,9.158390352776612,19.43842508898462,Low,Supplier Risk,monitor only,0.0,17236957.64
sku_warehouse,SKU-0117|WH-MAD,SKU-0117 @ WH-MAD,21.115408986175115,1.363636363636363,33.57729138166894,33.87725448012503,8.838452928740205,19.336279271396577,Low,Supplier Risk,monitor only,288.45,906457.0
sku_warehouse,SKU-0020|WH-MAD,SKU-0020 @ WH-MAD,21.08629167442727,3.636363636363635,13.089263457355164,56.59388396504527,8.931688760818444,19.30759109254961,Low,Supplier Risk,monitor only,17138.74,16504655.6
sku_warehouse,SKU-0117|WH-PORTO,SKU-0117 @ WH-PORTO,20.21805912596401,0.0,35.0,33.87725448012503,10.703892550677775,19.284323411704097,Low,Excess Inventory,monitor only,57.69,939546.06
sku_warehouse,SKU-0026|WH-LYON,SKU-0026 @ WH-LYON,23.299919599785614,35.94247873431049,0.0,33.87725448012503,0.0,18.919686742316863,Low,Stockout Risk,monitor only,4423.95,356620.22
sku_warehouse,SKU-0035|WH-PORTO,SKU-0035 @ WH-PORTO,16.473165950388296,34.89009471486154,0.0,44.96728559196592,0.0,18.82414636007728,Low,Supplier Risk,monitor only,9837.81,1845865.34
sku_warehouse,SKU-0099|WH-MAD,SKU-0099 @ WH-MAD,12.394071146245057,28.970006975122065,0.0,56.593883965045265,2.4959582141524685,18.752434194014253,Low,Supplier Risk,monitor only,11517.66,2824109.02
sku_warehouse,SKU-0109|WH-MAD,SKU-0109 @ WH-MAD,24.3367264934369,8.411178805594274,4.128022663919172,56.59388396504527,7.221494565441807,18.7480298085653,Low,Supplier Risk,monitor only,7702.37,5159989.94
sku_warehouse,SKU-0066|WH-LYON,SKU-0066 @ WH-LYON,10.799885559717023,38.41068762086608,0.0,44.96728559196592,2.8690461385399826,18.638755965032765,Low,Supplier Risk,monitor only,2081.19,329366.24
sku_warehouse,SKU-0067|WH-PORTO,SKU-0067 @ WH-PORTO,13.80625382262998,20.9964594678572,1.15489802463086,62.9149668876714,1.4436225307885748,18.478399382609005,Low,Supplier Risk,monitor only,14470.86,3934092.72
sku_warehouse,SKU-0101|WH-PORTO,SKU-0101 @ WH-PORTO,24.209077297398455,10.608137390018022,0.523956515722161,58.977638628488705,4.643255556355226,18.356196299400843,Low,Supplier Risk,monitor only,3738.1299999999997,3382614.48
sku_warehouse,SKU-0014|WH-LYON,SKU-0014 @ WH-LYON,24.773023153218944,24.567610907086458,1.5714680323033126,39.65028123420367,1.9643350403791406,18.34660418721003,Low,Supplier Risk,monitor only,13388.16,4346611.44
sku_warehouse,SKU-0109|WH-LYON,SKU-0109 @ WH-LYON,23.117990326650776,9.686300249424418,0.856744682830406,56.59388396504527,8.790120009115672,18.170560692832293,Low,Supplier Risk,monitor only,4863.43,3663100.63
sku_warehouse,SKU-0065|WH-LYON,SKU-0065 @ WH-LYON,4.102586466165423,8.268666318201921,23.453737990357332,56.9883168675607,11.90034000442472,18.055733667547543,Low,Supplier Risk,monitor only,4174.5,3752215.04
sku_warehouse,SKU-0079|WH-MAD,SKU-0079 @ WH-MAD,13.356216903553426,32.120957142220355,0.4826675472533595,42.55582425755428,6.083996043319279,18.04863416675549,Low,Supplier Risk,monitor only,19030.08,3349346.98
sku_warehouse,SKU-0101|WH-LIS,SKU-0101 @ WH-LIS,20.32958107722998,0.0,12.46074055401587,58.97763862848871,4.936857168704392,17.997259375675817,Low,Supplier Risk,monitor only,739.6299999999999,5493418.96
sku_warehouse,SKU-0099|WH-LYON,SKU-0099 @ WH-LYON,12.971348030965995,24.886649375334116,0.0,56.59388396504527,2.1228702897649545,17.940409664979683,Low,Supplier Risk,monitor only,9345.98,2635798.46
sku_warehouse,SKU-0065|WH-LIS,SKU-0065 @ WH-LIS,0.0,0.0,41.15805339426736,56.988316867560705,10.070798927885814,17.93649215968185,Low,Supplier Risk,monitor only,0.0,8105699.84
sku_warehouse,SKU-0110|WH-MAD,SKU-0110 @ WH-MAD,24.568902625152635,13.26814525343937,0.0,56.988316867560705,0.0,17.933659284603007,Low,Supplier Risk,monitor only,1692.95,1204019.52
sku_warehouse,SKU-0106|WH-MAD,SKU-0106 @ WH-MAD,13.871104481753852,28.04342406261292,0.0,42.55582425755428,10.703892550677775,17.80609520769934,Low,Supplier Risk,monitor only,9491.04,2251365.08
sku_warehouse,SKU-0065|WH-PORTO,SKU-0065 @ WH-PORTO,0.48005901639344245,0.0,37.457950246944506,56.988316867560705,12.283978661808355,17.724336460830926,Low,Supplier Risk,monitor only,1016.3999999999999,5374136.32
sku_warehouse,SKU-0015|WH-LIS,SKU-0015 @ WH-LIS,24.546725746149626,12.974077862693033,5.818454148930302,44.96728559196592,2.4081566054515235,17.67384792408941,Low,Supplier Risk,monitor only,14288.5,4732190.7
sku_warehouse,SKU-0032|WH-PORTO,SKU-0032 @ WH-PORTO,28.20844764882282,20.558397543921544,0.0,39.65028123420367,0.0,17.636919892852802,Low,Supplier Risk,monitor only,12771.48,2121092.52
sku_warehouse,SKU-0117|WH-LIS,SKU-0117 @ WH-LIS,20.31479784366577,0.0,28.789329685362517,33.87725448012503,6.226837458027608,17.568636657408856,Low,Supplier Risk,monitor only,96.15,923579.8
sku_warehouse,SKU-0053|WH-PORTO,SKU-0053 @ WH-PORTO,24.61969894853348,10.897889668520222,0.0,56.59388396504527,0.0,17.36128490912973,Low,Supplier Risk,monitor only,3822.6,1940588.81
sku_warehouse,SKU-0102|WH-PORTO,SKU-0102 @ WH-PORTO,26.683221271393634,15.030627721192943,0.0,39.65028123420367,9.21154085312772,17.344371920707385,Low,Supplier Risk,monitor only,5925.0,2341793.63
sku_warehouse,SKU-0039|WH-LIS,SKU-0039 @ WH-LIS,9.173212640685705,3.886847215865047,20.79842230552053,56.59388396504527,6.256235816237189,17.281680643370166,Low,Supplier Risk,monitor only,12503.12,9887725.54
sku_warehouse,SKU-0035|WH-LIS,SKU-0035 @ WH-LIS,15.970565951096312,27.626557975440733,0.0,44.96728559196592,0.0,17.105544277574623,Low,Supplier Risk,monitor only,12316.23,2716215.92
sku_warehouse,SKU-0017|WH-PORTO,SKU-0017 @ WH-PORTO,21.065089131033144,3.636363636363635,5.264938841791764,56.59388396504527,6.581173552239705,17.095592445198783,Low,Supplier Risk,monitor only,14254.12,10522539.89
sku_warehouse,SKU-0065|WH-MAD,SKU-0065 @ WH-MAD,0.0,0.0,33.693067104446946,56.988316867560705,11.175064137989354,16.747391756928675,Low,Supplier Risk,monitor only,0.0,5013496.32
sku_warehouse,SKU-0039|WH-PORTO,SKU-0039 @ WH-PORTO,13.00683970526331,13.97493522049013,3.017938360408466,56.59388396504528,3.7724229505105824,16.503593131747778,Low,Supplier Risk,monitor only,19056.8,6145037.22
sku_warehouse,SKU-0054|WH-MAD,SKU-0054 @ WH-MAD,22.691004347826077,16.0690537084399,2.6947883447885697,39.65028123420367,3.3684854309857117,16.443415019894882,Low,Supplier Risk,monitor only,15950.25,5687614.4
sku_warehouse,SKU-0063|WH-PORTO,SKU-0063 @ WH-PORTO,9.585620732896762,21.95247891548984,0.0,56.988316867560705,0.0,16.2482250361127,Low,Supplier Risk,monitor only,7821.860000000001,2512925.67
sku_warehouse,SKU-0019|WH-LIS,SKU-0019 @ WH-LIS,24.45840808956302,10.662327178482935,1.988937481109745,44.96728559196592,2.4861718513871813,16.23590467013646,Low,Supplier Risk,monitor only,14590.39,4803419.88
sku_warehouse,SKU-0070|WH-LYON,SKU-0070 @ WH-LYON,23.249284253578743,14.37138435965574,0.0,44.967285591965926,1.7497823653774403,16.18126800585055,Low,Supplier Risk,monitor only,693.84,442492.6
sku_warehouse,SKU-0002|WH-LIS,SKU-0002 @ WH-LIS,24.656754884334823,8.638309646604434,2.81295484117441,44.96728559196592,3.5161935514680125,16.180191248295262,Low,Supplier Risk,monitor only,23065.56,5850791.52
sku_warehouse,SKU-0057|WH-LIS,SKU-0057 @ WH-LIS,15.270414719626153,11.240774984590269,0.0,62.22816255992259,0.0,16.094376038907747,Low,Supplier Risk,monitor only,5006.16,1951928.55
sku_warehouse,SKU-0022|WH-LIS,SKU-0022 @ WH-LIS,20.0,0.0,20.7220743705015,33.87725448012503,6.6737967934962334,16.08466565459975,Low,Supplier Risk,monitor only,0.0,10710846.64
sku_warehouse,SKU-0050|WH-LYON,SKU-0050 @ WH-LYON,17.768433975500503,24.600019853998084,0.0,39.65028123420367,0.0,16.020473519472286,Low,Supplier Risk,monitor only,10170.05,1891635.2
sku_warehouse,SKU-0019|WH-PORTO,SKU-0019 @ WH-PORTO,24.802976357426864,10.951549360491825,1.043017103126428,44.96728559196592,1.303771378908035,15.989672977602664,Low,Supplier Risk,monitor only,13421.25,3830130.36
sku_warehouse,SKU-0114|WH-PORTO,SKU-0114 @ WH-PORTO,0.0,0.0,35.0,56.988316867560705,3.9883099117025242,15.976494086448065,Low,Supplier Risk,monitor only,0.0,2318886.08
sku_warehouse,SKU-0014|WH-MAD,SKU-0014 @ WH-MAD,20.96394312393888,15.0,3.0512160463542246,39.65028123420367,3.8140200579427805,15.94164600645492,Low,Supplier Risk,monitor only,6396.81,6194183.04
sku_warehouse,SKU-0114|WH-LIS,SKU-0114 @ WH-LIS,0.0,0.0,35.78745975501071,56.988316867560705,2.355902855683544,15.889699854507336,Low,Supplier Risk,monitor only,0.0,3585242.36
sku_warehouse,SKU-0092|WH-LIS,SKU-0092 @ WH-LIS,0.0,0.0,39.709528898343365,44.96728559196592,10.994484807794269,15.88170876950755,Low,Supplier Risk,monitor only,0.0,9212567.52
sku_warehouse,SKU-0027|WH-LIS,SKU-0027 @ WH-LIS,7.952381968752667,0.0,19.535975072275157,56.59388396504527,6.559161726800856,15.875494179794693,Low,Supplier Risk,monitor only,3680.25,10478278.03
sku_warehouse,SKU-0015|WH-PORTO,SKU-0015 @ WH-PORTO,23.39020823842343,12.035559096500538,0.9757027349196996,44.96728559196592,1.2196284186496245,15.861155308157963,Low,Supplier Risk,monitor only,10383.25,3768908.7
sku_warehouse,SKU-0088|WH-LIS,SKU-0088 @ WH-LIS,20.57988172541744,0.0,16.091658268447997,33.87725448012503,10.874584028197727,15.743972079295393,Low,Supplier Risk,monitor only,5374.28,15945510.9
sku_warehouse,SKU-0092|WH-PORTO,SKU-0092 @ WH-PORTO,0.0,0.0,38.31959278190645,44.96728559196592,10.749416359798186,15.597210685829454,Low,Supplier Risk,monitor only,0.0,6605173.48
sku_warehouse,SKU-0111|WH-LIS,SKU-0111 @ WH-LIS,3.558589142597902,10.083464671353052,4.772627950058846,62.22816255992259,9.207919000501054,15.390626671145396,Low,Supplier Risk,monitor only,14857.5,9352773.18
sku_warehouse,SKU-0027|WH-PORTO,SKU-0027 @ WH-PORTO,8.471044467425024,5.909090909090908,9.8312176665995,56.59388396504527,5.030130154384809,15.370172176236535,Low,Supplier Risk,monitor only,6673.52,7818520.28
sku_warehouse,SKU-0111|WH-PORTO,SKU-0111 @ WH-PORTO,3.6729765632412805,10.165235516870618,3.3900022842860302,62.22816255992259,10.091252388997631,15.300748081165372,Low,Supplier Risk,monitor only,12027.5,6717442.14
sku_warehouse,SKU-0051|WH-LIS,SKU-0051 @ WH-LIS,9.923400397037494,9.059500093706399,4.274988629956595,56.988316867560705,5.343735787445744,15.266957096146106,Low,Supplier Risk,monitor only,16580.07,8302450.31
sku_warehouse,SKU-0092|WH-MAD,SKU-0092 @ WH-MAD,0.0,0.0,31.38424764104718,44.96728559196592,17.21205933367435,15.25361857681745,Low,Supplier Risk,monitor only,0.0,6758909.46
sku_warehouse,SKU-0014|WH-LIS,SKU-0014 @ WH-LIS,20.423519053357712,0.0,12.934272643843801,39.65028123420367,5.830973499743193,15.166251294764997,Low,Supplier Risk,monitor only,3137.85,9114408.84
sku_warehouse,SKU-0110|WH-PORTO,SKU-0110 @ WH-PORTO,21.44484933426768,3.77352922439282,0.0,56.988316867560705,0.0,15.095070968400377,Low,Supplier Risk,monitor only,822.29,1327397.28
sku_warehouse,SKU-0114|WH-MAD,SKU-0114 @ WH-MAD,0.24580419580419582,0.0,29.473324213406286,56.988316867560705,3.9883099117025242,15.055433703602455,Low,Supplier Risk,monitor only,284.58,2739372.72
sku_warehouse,SKU-0076|WH-LYON,SKU-0076 @ WH-LYON,7.015036691127422,17.69352473841741,0.0,56.59388396504527,2.8690461385399826,15.032872142125253,Low,Supplier Risk,monitor only,3439.0000000000005,1093206.01
sku_warehouse,SKU-0083|WH-PORTO,SKU-0083 @ WH-PORTO,7.878155245838163,15.92435939638235,0.0,56.59388396504527,2.1228702897649545,14.746339601179615,Low,Supplier Risk,monitor only,7300.280000000001,2831966.8
sku_warehouse,SKU-0063|WH-LYON,SKU-0063 @ WH-LYON,9.38614496472098,14.959541458428376,0.0,56.988316867560705,0.0,14.661904611196992,Low,Supplier Risk,monitor only,6679.7300000000005,1990000.6
sku_warehouse,SKU-0053|WH-LIS,SKU-0053 @ WH-LIS,21.34662483191394,1.363636363636363,0.19835841313269453,56.59388396504527,0.0,14.525817413218435,Low,Supplier Risk,monitor only,2520.7999999999997,2687612.82
sku_warehouse,SKU-0097|WH-LIS,SKU-0097 @ WH-LIS,6.190874253933796,12.253584164391352,1.5897857873073118,56.988316867560705,5.229366297061636,14.413388906462306,Low,Supplier Risk,monitor only,9423.9,4365712.33
sku_warehouse,SKU-0088|WH-LYON,SKU-0088 @ WH-LYON,20.935357039606824,5.909090909090908,4.667390940214384,33.87725448012503,10.941812360133046,14.396873962395722,Low,Supplier Risk,monitor only,7598.12,9120109.68
sku_warehouse,SKU-0059|WH-LYON,SKU-0059 @ WH-LYON,15.052597067549552,19.95831741992923,0.0,39.65028123420367,0.0,14.34749812606891,Low,Supplier Risk,monitor only,12245.31,2057576.4
sku_warehouse,SKU-0026|WH-MAD,SKU-0026 @ WH-MAD,13.604043870967748,25.713058478523376,0.0,33.87725448012503,0.0,14.342204111127408,Low,Supplier Risk,monitor only,2412.55,448600.25
sku_warehouse,SKU-0042|WH-LIS,SKU-0042 @ WH-LIS,10.325584191467682,11.621696936616159,0.4289368497185755,56.59388396504527,0.5361710621482193,14.26794375904825,Low,Supplier Risk,monitor only,7364.11,3306544.32
sku_warehouse,SKU-0052|WH-LIS,SKU-0052 @ WH-LIS,13.488322156161507,5.240103672228267,6.700033372287049,44.96728559196592,7.443099170899166,14.234827713358305,Low,Supplier Risk,monitor only,22131.96,12410936.8
sku_warehouse,SKU-0099|WH-PORTO,SKU-0099 @ WH-PORTO,6.662544139902485,14.998754596079989,0.33515731874144966,56.59388396504527,0.6305185922148985,14.122468398529474,Low,Supplier Risk,monitor only,5545.54,2905713.08
sku_warehouse,SKU-0090|WH-LIS,SKU-0090 @ WH-LIS,5.810680611249602,14.249450432901812,0.0,58.97763862848872,0.0,13.965864622496497,Low,Supplier Risk,monitor only,8007.969999999999,2942714.88
sku_warehouse,SKU-0110|WH-LIS,SKU-0110 @ WH-LIS,20.12878005342832,0.0,0.0,56.988316867560705,0.0,13.949037911632509,Low,Supplier Risk,monitor only,124.38,2041063.2
sku_warehouse,SKU-0114|WH-LYON,SKU-0114 @ WH-LYON,1.1431383577052867,0.0,21.812585499316,56.988316867560705,3.61522198731501,13.89346867422228,Low,Supplier Risk,monitor only,1071.36,1968580.6
sku_warehouse,SKU-0116|WH-LYON,SKU-0116 @ WH-LYON,7.693141620284478,29.579104369020335,0.25168794003513073,33.877254480125025,0.3146099250439134,13.878568161987332,Low,Supplier Risk,monitor only,16823.06,3169185.92
sku_warehouse,SKU-0088|WH-MAD,SKU-0088 @ WH-MAD,22.58852233676975,2.5013629319269097,5.838535568135967,33.87725448012503,7.555600127997343,13.850938476940925,Low,Supplier Risk,monitor only,16400.82,12071219.82
sku_warehouse,SKU-0092|WH-LYON,SKU-0092 @ WH-LYON,0.4216720051249199,0.0,22.093458389148687,44.96728559196592,16.868937151340724,13.65974100748649,Low,Supplier Risk,monitor only,1155.44,4427887.9
sku_warehouse,SKU-0070|WH-MAD,SKU-0070 @ WH-MAD,20.801394546082154,5.909090909090908,0.0,44.96728559196592,0.6305185922148985,13.57537298868435,Low,Supplier Risk,monitor only,376.32,582784.4
sku_warehouse,SKU-0052|WH-LYON,SKU-0052 @ WH-LYON,9.83921907530345,11.222541775908583,3.710082507638069,44.96728559196592,4.637603134547586,13.564821704157062,Low,Supplier Risk,monitor only,10791.9,7252357.0
sku_warehouse,SKU-0014|WH-PORTO,SKU-0014 @ WH-PORTO,21.496818850478103,3.668828760692236,3.0065930242914054,39.65028123420367,3.7582412803642566,13.558159954020555,Low,Supplier Risk,monitor only,8466.689999999999,6128371.26
sku_warehouse,SKU-0083|WH-LYON,SKU-0083 @ WH-LYON,4.463918121891998,10.820713684508675,0.0,56.59388396504527,6.9730133068026365,13.483140657205603,Low,Supplier Risk,monitor only,4122.820000000001,2057581.76
sku_warehouse,SKU-0067|WH-LIS,SKU-0067 @ WH-LIS,3.906943505256032,5.850572120519576,2.684717796770702,62.9149668876714,3.3558972459633774,13.405344895463019,Low,Supplier Risk,monitor only,7118.52,5673920.16
sku_warehouse,SKU-0106|WH-LYON,SKU-0106 @ WH-LYON,5.105683978785141,16.031850637692372,0.0,42.55582425755428,11.823156323840317,13.216545061747086,Low,Supplier Risk,monitor only,3072.42,1543235.18
sku_warehouse,SKU-0054|WH-PORTO,SKU-0054 @ WH-PORTO,21.425808034224936,1.363636363636363,2.9347527708977594,39.65028123420367,3.6684409636221993,13.004161325609141,Low,Supplier Risk,monitor only,10591.800000000001,6023884.3
sku_warehouse,SKU-0054|WH-LIS,SKU-0054 @ WH-LIS,20.04544721805471,0.0,4.422204679125684,39.65028123420367,5.5277558489071055,12.990167271642877,Low,Supplier Risk,monitor only,479.55,8600243.1
sku_warehouse,SKU-0070|WH-LIS,SKU-0070 @ WH-LIS,22.00430004946646,1.9235427514617922,0.0,44.96728559196592,0.6305185922148985,12.987249714818178,Low,Supplier Risk,monitor only,650.72,728868.8
sku_warehouse,SKU-0083|WH-MAD,SKU-0083 @ WH-MAD,4.01573648120822,10.422458036405965,0.0,56.59388396504527,4.734485760477551,12.974566964373386,Low,Supplier Risk,monitor only,5120.7,2809145.04
sku_warehouse,SKU-0022|WH-PORTO,SKU-0022 @ WH-PORTO,20.703728251180298,0.0,7.968813947023474,33.87725448012503,4.583110457035157,12.943406308373834,Low,Supplier Risk,monitor only,6276.9,7177069.77
sku_warehouse,SKU-0088|WH-PORTO,SKU-0088 @ WH-PORTO,20.000508425334107,0.0,6.347941370934609,33.87725448012503,8.379678610198543,12.917143673352292,Low,Supplier Risk,monitor only,185.32,11407787.16
sku_warehouse,SKU-0070|WH-PORTO,SKU-0070 @ WH-PORTO,21.00275463585058,1.363636363636363,0.0,44.96728559196592,2.1228702897649545,12.83262864788578,Low,Supplier Risk,monitor only,341.03999999999996,525630.6
sku_warehouse,SKU-0022|WH-LYON,SKU-0022 @ WH-LYON,20.87666939702515,5.909090909090908,2.1982575578711714,33.87725448012503,2.7478219473389642,12.643038258622576,Low,Supplier Risk,monitor only,7045.5,5050231.31
sku_warehouse,SKU-0116|WH-MAD,SKU-0116 @ WH-MAD,6.313084161556359,23.869898215923364,0.9630351991894153,33.87725448012503,1.203793998986769,12.586538130760278,Low,Supplier Risk,monitor only,17054.57,3757497.6
sku_warehouse,SKU-0066|WH-PORTO,SKU-0066 @ WH-PORTO,4.880509025857858,18.288961380616648,0.0,44.96728559196592,1.0036065166024124,12.530164276980432,Low,Supplier Risk,monitor only,1491.72,453061.76
sku_warehouse,SKU-0102|WH-LIS,SKU-0102 @ WH-LIS,20.0,0.0,0.43509664410716237,39.65028123420367,9.009235809486643,12.509761205386436,Low,Supplier Risk,monitor only,0.0,3311423.41
sku_warehouse,SKU-0079|WH-LIS,SKU-0079 @ WH-LIS,5.644765790048812,14.172057956741641,2.355659428803148,42.55582425755428,3.948180802606347,12.399631996581205,Low,Supplier Risk,monitor only,12177.6,5244144.15
sku_warehouse,SKU-0076|WH-PORTO,SKU-0076 @ WH-PORTO,4.911166785969926,9.0424859994105,0.0,56.59388396504527,0.0,12.223048382910337,Low,Supplier Risk,monitor only,2986.5,1132768.78
sku_warehouse,SKU-0022|WH-MAD,SKU-0022 @ WH-MAD,21.369170868847338,1.363636363636363,3.1847898958128074,33.87725448012503,3.980987369766009,12.170649532105681,Low,Supplier Risk,monitor only,13471.850000000002,6395437.32
sku_warehouse,SKU-0059|WH-MAD,SKU-0059 @ WH-MAD,10.926084805894787,14.32604705313188,0.0,39.65028123420366,0.0,12.118035702576348,Low,Supplier Risk,monitor only,9106.02,2829924.8
sku_warehouse,SKU-0079|WH-PORTO,SKU-0079 @ WH-PORTO,5.487800687285231,14.02893397283937,1.2361169361025117,42.55582425755428,4.041104384280608,12.074792198645689,Low,Supplier Risk,monitor only,10113.6,4011326.69
sku_warehouse,SKU-0050|WH-PORTO,SKU-0050 @ WH-PORTO,15.098583682895793,8.726801659147807,0.0,39.65028123420367,0.0,11.887601446380094,Low,Supplier Risk,monitor only,9178.259999999998,2644420.48
sku_warehouse,SKU-0052|WH-PORTO,SKU-0052 @ WH-PORTO,8.80423143887576,1.363636363636363,5.401785119225354,44.96728559196592,6.752231399031692,11.849522064523251,Low,Supplier Risk,monitor only,10072.44,10872940.0
sku_warehouse,SKU-0050|WH-LIS,SKU-0050 @ WH-LIS,11.227552730319477,1.903273640518828,9.07378657009089,39.65028123420367,1.5183618035848876,11.847657282987102,Low,Supplier Risk,monitor only,7329.16,3990804.48
sku_warehouse,SKU-0063|WH-MAD,SKU-0063 @ WH-MAD,4.95120279197309,6.691807177359743,0.0,56.988316867560705,0.0,11.778616947902398,Low,Supplier Risk,monitor only,5399.16,2470768.24
sku_warehouse,SKU-0034|WH-MAD,SKU-0034 @ WH-MAD,10.091923161683674,9.15314316961099,0.0003673411128588324,44.96728559196592,0.00045917639107354046,11.630671197394882,Low,Supplier Risk,monitor only,6003.84,2984150.1
sku_warehouse,SKU-0106|WH-PORTO,SKU-0106 @ WH-PORTO,4.724771421636064,8.877896685305432,0.0,42.55582425755428,11.450068399452803,11.499023869091928,Low,Supplier Risk,monitor only,3604.7700000000004,2488999.92
