alert_id,alert_date,entity_type,entity_id,region,metric_name,metric_value,baseline_mean,baseline_std,z_score,severity,diagnosis,recommended_action
ALT-00370,2024-02-01,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,15723.099999999999,1509.0057142857142,2794.8183242544333,5.085874155883153,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00371,2024-02-01,warehouse,WH-PORTO,Portugal North,stockout_rate,0.06936887921653971,0.011144214421402414,0.015551128870314613,3.7440796279607556,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00372,2024-02-01,warehouse,WH-LYON,France South-East,stockout_rate,0.08272283272283272,0.014387299916051097,0.021927854421918948,3.1163802664830644,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00373,2024-02-01,warehouse,WH-LIS,Portugal South,stockout_rate,0.0273972602739726,0.003499295199914897,0.008309012119496289,2.8761499839413465,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00374,2024-02-01,warehouse,WH-LYON,France South-East,lost_sales_revenue,4664.83,988.5625,1466.9827398404573,2.5060059673229795,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00375,2024-01-31,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,11668.46,1092.2749999999999,1972.9394948832999,5.3606230841993385,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00376,2024-01-31,warehouse,WH-PORTO,Portugal North,stockout_rate,0.05099302200751476,0.009323035063991172,0.013571503446824633,3.070403150748434,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00377,2024-01-31,warehouse,WH-LIS,Portugal South,stockout_rate,0.023306469178828143,0.002666921300671035,0.0073650643156516395,2.802358132066221,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00378,2024-01-30,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,8354.64,793.8950000000001,1375.1161373431269,5.498259234022354,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00379,2024-01-30,supplier,SUP-011,Global,avg_delay_days,1.1,0.21458333333333335,0.20280155872729932,4.365926338156295,Critical,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00380,2024-01-30,warehouse,WH-LYON,France South-East,stockout_rate,0.07218141168955605,0.00967608732493078,0.016531222400238847,3.7810467279009075,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00381,2024-01-30,supplier,SUP-008,Global,avg_delay_days,1.6666666666666667,0.666157581453634,0.2709496910566885,3.6926009448879746,High,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00382,2024-01-30,warehouse,WH-LIS,Portugal South,stockout_rate,0.019966015293118096,0.001953849325916817,0.006549552612374085,2.750136846472666,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00383,2024-01-29,warehouse,WH-LIS,Portugal South,stockout_rate,0.028175119202427396,0.0009475950686872673,0.0040648468788395285,6.698290229695763,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00384,2024-01-28,warehouse,WH-LYON,France South-East,stockout_rate,0.055902663597500825,0.006302936913039859,0.012075114848623824,4.107598752165388,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00385,2024-01-28,warehouse,WH-MAD,Spain Central,stockout_rate,0.07114526524541398,0.009134639906439822,0.018290841210313533,3.3902555178276135,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00386,2024-01-28,warehouse,WH-MAD,Spain Central,lost_sales_revenue,13724.410000000002,1889.7399999999998,3634.1206080944703,3.25654299244775,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00387,2024-01-28,warehouse,WH-PORTO,Portugal North,stockout_rate,0.04006586169045005,0.006128425736147657,0.011171116917881849,3.037962649909966,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00388,2024-01-27,warehouse,WH-MAD,Spain Central,stockout_rate,0.0700570835495589,0.006791468997089088,0.013919958102786605,4.5449572538443785,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00389,2024-01-27,warehouse,WH-MAD,Spain Central,lost_sales_revenue,12058.369999999999,1498.638846153846,3072.456010722792,3.4369023077931673,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00390,2024-01-27,warehouse,WH-LYON,France South-East,stockout_rate,0.035243741765480896,0.005189829034099819,0.010809688136819956,2.780275651895215,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00391,2024-01-27,warehouse,WH-PORTO,Portugal North,stockout_rate,0.032586558044806514,0.005110805262737702,0.010035303843192112,2.737909405773318,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00392,2024-01-26,warehouse,WH-MAD,Spain Central,stockout_rate,0.05842357088894485,0.004726184921414858,0.00929072551881164,5.7796762867232285,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00393,2024-01-26,warehouse,WH-LYON,France South-East,stockout_rate,0.044360684256306175,0.003622994825211566,0.007431643508196441,5.481652798087606,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00394,2024-01-26,warehouse,WH-MAD,Spain Central,lost_sales_revenue,11034.3,1117.2124,2427.5644641205035,4.085200515403375,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00395,2024-01-26,warehouse,WH-PORTO,Portugal North,stockout_rate,0.03495197438633938,0.003917158497793633,0.008143422424928102,3.811028615382156,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00396,2024-01-26,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,4509.95,511.7156,1167.434151801434,3.424805068303373,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00397,2024-01-25,warehouse,WH-MAD,Spain Central,stockout_rate,0.03314121037463977,0.0035422255275304863,0.007314565659669926,4.046581331589954,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00398,2024-01-25,warehouse,WH-LYON,France South-East,stockout_rate,0.024661654135338346,0.00274638402062295,0.006130592935211643,3.574739074395718,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00399,2024-01-25,warehouse,WH-MAD,Spain Central,lost_sales_revenue,7624.2,846.0879166666667,2057.104023720851,3.2949777965400178,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00400,2024-01-25,warehouse,WH-PORTO,Portugal North,stockout_rate,0.022222222222222223,0.003154447509275776,0.007350040105705997,2.594240907358276,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00401,2024-01-24,warehouse,WH-MAD,Spain Central,lost_sales_revenue,7625.64,551.3247826086956,1497.9968702354413,4.7225166874210025,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00402,2024-01-24,warehouse,WH-MAD,Spain Central,stockout_rate,0.024039594626443554,0.002651035566708179,0.006000594056273328,3.564406933572632,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00403,2024-01-24,warehouse,WH-PORTO,Portugal North,stockout_rate,0.023238191462490527,0.002281241250440352,0.006111230487899483,3.429252137281665,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00404,2024-01-23,warehouse,WH-MAD,Spain Central,lost_sales_revenue,6146.36,297.00500000000005,890.1721205193971,6.57103819044234,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00405,2024-01-23,warehouse,WH-LYON,France South-East,lost_sales_revenue,4646.11,227.62181818181818,711.5487049865001,6.209677778701054,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00406,2024-01-23,warehouse,WH-PORTO,Portugal North,stockout_rate,0.02042461703843053,0.001456542350986253,0.0047684085927124946,3.9778627017057584,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00407,2024-01-23,warehouse,WH-MAD,Spain Central,stockout_rate,0.020358106450821683,0.0018461687083393833,0.004702403867585737,3.9366966904070964,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00408,2024-01-23,warehouse,WH-LYON,France South-East,stockout_rate,0.01778595522845753,0.002022313528642256,0.005459465438786198,2.8873965549491603,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00409,2024-01-23,supplier,SUP-002,Global,avg_delay_days,8.666666666666666,3.1194444444444445,2.2933680552927034,2.418810277495658,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00410,2024-01-22,warehouse,WH-LIS,Portugal South,lost_sales_revenue,4301.34,34.13761904761905,156.43822333128057,27.277236279499046,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00411,2024-01-22,warehouse,WH-LIS,Portugal South,stockout_rate,0.021303258145363407,0.0001898062859375872,0.0008698016726874256,24.27386900072473,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00412,2024-01-22,warehouse,WH-LYON,France South-East,lost_sales_revenue,3051.35,93.15857142857142,337.57993474562005,8.76293619406184,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00413,2024-01-22,warehouse,WH-PORTO,Portugal North,stockout_rate,0.018341307814992026,0.0006525059003193113,0.0029901576796185544,5.915675295400885,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00414,2024-01-22,warehouse,WH-MAD,Spain Central,lost_sales_revenue,3409.21,148.8047619047619,569.8019394106961,5.721997439087753,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00415,2024-01-22,warehouse,WH-LYON,France South-East,stockout_rate,0.02089009990917348,0.0011238475105217216,0.0035565122846821172,5.557763003880211,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00416,2024-01-21,warehouse,WH-LIS,Portugal South,lost_sales_revenue,716.89,0.0,1e-06,716890000.0,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00417,2024-01-21,warehouse,WH-LIS,Portugal South,stockout_rate,0.003985932004689332,0.0,1e-06,3985.9320046893317,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00418,2024-01-20,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,4792.59,0.0,1e-06,4792590000.0,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00419,2024-01-20,warehouse,WH-PORTO,Portugal North,stockout_rate,0.01370262390670554,0.0,1e-06,13702.62390670554,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00420,2024-01-20,warehouse,WH-LYON,France South-East,lost_sales_revenue,1508.7499999999998,0.9305263157894736,4.0560701748315315,371.7439316115475,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00421,2024-01-20,warehouse,WH-LYON,France South-East,stockout_rate,0.014877102199223804,6.263799934230101e-05,0.0002730327091586573,54.25893566207456,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00422,2024-01-20,warehouse,WH-MAD,Spain Central,lost_sales_revenue,2605.34,25.018947368421053,93.34578523453874,27.642609102792555,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00423,2024-01-20,warehouse,WH-MAD,Spain Central,stockout_rate,0.019860717049264894,0.000408528644382944,0.0012242523176941153,15.889035392246782,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00424,2024-01-19,warehouse,WH-LYON,France South-East,lost_sales_revenue,17.68,0.0,1e-06,17680000.0,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00425,2024-01-19,warehouse,WH-LYON,France South-East,stockout_rate,0.0011901219875037191,0.0,1e-06,1190.121987503719,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00426,2024-01-19,warehouse,WH-MAD,Spain Central,stockout_rate,0.003770028275212064,0.00022177866489243733,0.000940927187207648,3.771014015281698,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00427,2024-01-16,warehouse,WH-MAD,Spain Central,lost_sales_revenue,404.64,0.0,1e-06,404640000.0,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00428,2024-01-16,warehouse,WH-MAD,Spain Central,stockout_rate,0.003992015968063872,0.0,1e-06,3992.015968063872,Critical,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
