month,region,warehouse_id,product_id,category,supplier_id,abc_class,units_demanded,units_fulfilled,units_lost_sales,lost_sales_revenue,inventory_value,avg_days_of_supply,excess_inventory_proxy,slow_moving_proxy,trapped_wc_proxy,lost_sales_margin_proxy,observation_days,stockout_month_flag
2025-09-01,Spain Central,WH-MAD,SKU-0068,Household,SUP-006,C,396,364,32,677.44,119469.15,18.43,0.0,0.0,0.0,136.32,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0069,Frozen,SUP-006,C,120,120,0,0.0,77157.42,36.13,950.19,3408.3,2553.17,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0070,Dairy,SUP-012,C,609,609,0,0.0,27984.0,22.22,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0071,Pet Care,SUP-003,C,239,239,0,0.0,105167.16,81.65,47205.85,0.0,47205.85,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0072,Health,SUP-008,C,402,402,0,0.0,189022.41,30.34,789.07,0.0,789.07,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0073,Beverages,SUP-001,C,722,643,79,1921.28,201098.1,20.5,0.0,0.0,0.0,732.33,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0074,Snacks,SUP-001,C,820,820,0,0.0,92134.5,22.79,0.0,3330.72,1665.36,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0075,Personal Care,SUP-002,C,174,174,0,0.0,80575.56,73.15,31003.47,0.0,31003.47,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0076,Household,SUP-008,C,469,469,0,0.0,48491.95,14.98,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0077,Frozen,SUP-003,C,574,358,216,6788.88,59468.85,7.31,0.0,0.0,0.0,3719.52,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0078,Dairy,SUP-006,C,202,202,0,0.0,39817.6,30.64,81.05,0.0,81.05,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0079,Pet Care,SUP-010,C,515,498,17,701.76,112919.03,10.37,0.0,0.0,0.0,293.59,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0080,Health,SUP-003,C,70,70,0,0.0,392799.12,92.22,201124.03,0.0,201124.03,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0081,Beverages,SUP-010,C,246,246,0,0.0,88055.0,24.53,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0082,Snacks,SUP-010,C,409,409,0,0.0,16117.62,21.51,371.4,1827.0,1231.59,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0083,Personal Care,SUP-008,C,464,464,0,0.0,115974.56,18.94,0.0,12113.92,6056.96,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0084,Household,SUP-009,C,444,444,0,0.0,113009.16,18.09,0.0,5111.04,2555.52,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0085,Frozen,SUP-003,C,528,528,0,0.0,314773.38,50.67,86356.04,0.0,86356.04,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0086,Dairy,SUP-004,C,589,581,8,71.92,32067.78,13.21,0.0,0.0,0.0,38.16,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0087,Pet Care,SUP-003,C,324,324,0,0.0,163211.84,30.79,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0088,Health,SUP-011,C,502,502,0,0.0,577115.22,25.01,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0089,Beverages,SUP-002,C,223,223,0,0.0,15367.29,19.33,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0090,Snacks,SUP-004,C,789,697,92,1837.24,80075.52,12.24,0.0,0.0,0.0,1012.92,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0091,Personal Care,SUP-011,C,459,459,0,0.0,195418.3,18.15,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0092,Household,SUP-012,C,381,381,0,0.0,224912.5,28.39,29498.09,7746.46,33371.32,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0093,Frozen,SUP-005,C,484,465,19,449.73,102168.3,15.5,0.0,0.0,0.0,197.79,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0094,Dairy,SUP-007,C,385,358,27,190.08,24845.3,26.75,293.1,2610.8,1598.5,107.73,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0095,Pet Care,SUP-003,C,180,180,0,0.0,421733.5,70.82,153734.79,10841.78,158193.57,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0096,Health,SUP-002,C,224,224,0,0.0,224069.12,62.01,61452.39,0.0,61452.39,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0097,Beverages,SUP-007,C,563,563,0,0.0,136337.62,15.54,0.0,6866.79,3433.4,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0098,Snacks,SUP-003,C,955,722,233,5165.61,89872.86,10.25,0.0,10230.69,5115.34,2390.58,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0099,Personal Care,SUP-008,C,254,254,0,0.0,98085.46,15.6,0.0,5683.97,2841.98,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0100,Household,SUP-002,C,171,171,0,0.0,98167.44,22.83,0.0,6444.09,3222.04,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0101,Frozen,SUP-004,C,558,558,0,0.0,157304.32,20.73,0.0,3472.47,1736.24,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0102,Dairy,SUP-009,C,614,614,0,0.0,105594.68,18.31,0.0,11695.37,5847.68,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0103,Pet Care,SUP-001,C,581,581,0,0.0,236925.0,20.45,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0104,Health,SUP-008,C,291,291,0,0.0,134305.38,18.33,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0105,Beverages,SUP-010,C,473,473,0,0.0,115708.01,24.42,0.0,18689.11,9344.56,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0106,Snacks,SUP-010,C,577,482,95,1444.95,90485.9,15.56,0.0,8537.4,4268.7,443.65,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0107,Personal Care,SUP-002,C,879,879,0,0.0,222712.18,19.41,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0108,Household,SUP-003,C,140,140,0,0.0,576814.32,145.27,398134.12,0.0,398134.12,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0109,Frozen,SUP-008,C,718,718,0,0.0,182833.84,22.06,344.33,10542.84,5615.75,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0110,Dairy,SUP-007,C,549,549,0,0.0,46712.16,17.36,0.0,0.0,0.0,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0111,Pet Care,SUP-005,C,522,428,94,6650.5,183979.26,13.26,0.0,5115.06,2557.53,3587.98,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0112,Health,SUP-001,C,324,324,0,0.0,190372.84,40.96,10790.77,6750.73,14166.13,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0113,Beverages,SUP-003,C,452,452,0,0.0,561389.8,95.57,297057.49,18312.2,301460.4,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0114,Snacks,SUP-007,C,323,323,0,0.0,135465.96,43.57,9032.05,0.0,9032.05,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0115,Personal Care,SUP-002,C,584,533,51,873.63,58921.2,15.23,0.0,0.0,0.0,475.83,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0116,Household,SUP-011,C,370,352,18,1389.06,159866.56,12.6,0.0,0.0,0.0,772.74,30,1
2025-09-01,Spain Central,WH-MAD,SKU-0117,Frozen,SUP-011,C,75,75,0,0.0,31256.62,30.53,112.63,1186.58,705.92,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0118,Dairy,SUP-001,C,188,188,0,0.0,99648.0,99.63,54638.87,3168.0,55389.58,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0119,Pet Care,SUP-001,C,691,691,0,0.0,431826.22,49.49,54998.06,30053.52,68084.39,0.0,30,0
2025-09-01,Spain Central,WH-MAD,SKU-0120,Health,SUP-004,C,225,225,0,0.0,395068.48,40.71,107870.81,0.0,107870.81,0.0,30,0
2025-10-01,France South-East,WH-LYON,SKU-0001,Beverages,SUP-007,A,2171,1874,297,2806.65,45039.7,4.57,0.0,0.0,0.0,1437.48,31,1
2025-10-01,France South-East,WH-LYON,SKU-0002,Snacks,SUP-012,A,2110,2004,106,2404.08,136642.08,6.25,0.0,0.0,0.0,1233.84,31,1
2025-10-01,France South-East,WH-LYON,SKU-0003,Personal Care,SUP-002,A,2143,1834,309,14040.96,404253.85,7.47,0.0,0.0,0.0,6127.47,31,1
2025-10-01,France South-East,WH-LYON,SKU-0004,Household,SUP-006,A,2727,2727,0,0.0,1058861.3,17.93,103151.74,0.0,103151.74,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0005,Frozen,SUP-003,A,1675,1339,336,2963.52,37853.7,5.17,0.0,0.0,0.0,1424.64,31,1
2025-10-01,France South-East,WH-LYON,SKU-0006,Dairy,SUP-007,A,2431,2147,284,3141.04,71078.34,3.68,0.0,0.0,0.0,806.56,31,1
2025-10-01,France South-East,WH-LYON,SKU-0007,Pet Care,SUP-005,A,2059,1906,153,6452.01,307728.18,6.34,0.0,0.0,0.0,2775.42,31,1
2025-10-01,France South-East,WH-LYON,SKU-0008,Health,SUP-004,A,2222,1943,279,28449.63,603179.2,5.86,0.0,0.0,0.0,14812.11,31,1
2025-10-01,France South-East,WH-LYON,SKU-0009,Beverages,SUP-005,A,2391,2391,0,0.0,510328.23,14.26,13030.66,0.0,13030.66,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0010,Snacks,SUP-001,A,2677,2199,478,6935.78,197032.2,12.94,20585.62,0.0,20585.62,4034.32,31,1
2025-10-01,France South-East,WH-LYON,SKU-0011,Personal Care,SUP-010,A,1668,1668,0,0.0,690796.08,21.19,123150.38,0.0,123150.38,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0012,Household,SUP-003,A,2513,1712,801,14850.54,118486.64,4.68,0.0,0.0,0.0,7192.98,31,1
2025-10-01,France South-East,WH-LYON,SKU-0013,Frozen,SUP-001,A,2074,1145,929,8788.34,98934.75,7.47,1015.02,0.0,1015.02,2517.59,31,1
2025-10-01,France South-East,WH-LYON,SKU-0014,Dairy,SUP-009,A,2883,2715,168,1849.68,173941.8,8.16,0.0,0.0,0.0,529.2,31,1
2025-10-01,France South-East,WH-LYON,SKU-0015,Pet Care,SUP-012,A,2887,2699,188,1927.0,99157.23,7.12,0.0,0.0,0.0,906.16,31,1
2025-10-01,France South-East,WH-LYON,SKU-0016,Health,SUP-002,A,2131,1767,364,37652.16,434430.09,3.51,0.0,0.0,0.0,16587.48,31,1
2025-10-01,France South-East,WH-LYON,SKU-0017,Beverages,SUP-008,A,2563,2563,0,0.0,291471.2,7.61,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0018,Snacks,SUP-004,A,2299,1963,336,6861.12,125413.86,5.78,0.0,0.0,0.0,3726.24,31,1
2025-10-01,France South-East,WH-LYON,SKU-0019,Personal Care,SUP-012,A,2178,2011,167,1992.31,79606.8,5.0,0.0,0.0,0.0,729.79,31,1
2025-10-01,France South-East,WH-LYON,SKU-0020,Household,SUP-008,A,1820,1820,0,0.0,635557.1,13.45,10653.58,0.0,10653.58,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0021,Frozen,SUP-008,A,2551,2270,281,3655.81,126272.88,5.45,0.0,0.0,0.0,857.05,31,1
2025-10-01,France South-East,WH-LYON,SKU-0022,Dairy,SUP-011,A,2179,2179,0,0.0,210185.06,9.61,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0023,Pet Care,SUP-007,A,1283,1176,107,4024.27,183718.0,6.73,0.0,0.0,0.0,1997.69,31,1
2025-10-01,France South-East,WH-LYON,SKU-0024,Health,SUP-005,A,2567,2501,66,3149.52,698019.5,9.57,3549.0,0.0,3549.0,1281.72,31,1
2025-10-01,France South-East,WH-LYON,SKU-0025,Beverages,SUP-011,B,960,960,0,0.0,127014.03,11.1,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0026,Snacks,SUP-011,B,767,767,0,0.0,13354.69,6.74,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0027,Personal Care,SUP-008,B,751,720,31,1521.17,203168.54,12.08,0.0,0.0,0.0,818.4,31,1
2025-10-01,France South-East,WH-LYON,SKU-0028,Household,SUP-008,B,467,453,14,478.1,80073.0,9.03,0.0,0.0,0.0,219.8,31,1
2025-10-01,France South-East,WH-LYON,SKU-0029,Frozen,SUP-002,B,1377,1038,339,8288.55,166432.44,8.74,5049.05,0.0,5049.05,3501.87,31,1
2025-10-01,France South-East,WH-LYON,SKU-0030,Dairy,SUP-003,B,846,799,47,294.69,53098.74,16.4,457.82,0.0,457.82,88.83,31,1
2025-10-01,France South-East,WH-LYON,SKU-0031,Pet Care,SUP-003,B,1541,1324,217,13195.77,789410.08,16.76,14943.96,0.0,14943.96,5869.85,31,1
2025-10-01,France South-East,WH-LYON,SKU-0032,Health,SUP-009,B,594,594,0,0.0,54786.76,6.21,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0033,Beverages,SUP-005,B,1283,1158,125,4487.5,220856.07,10.79,0.0,0.0,0.0,2398.75,31,1
2025-10-01,France South-East,WH-LYON,SKU-0034,Snacks,SUP-012,B,892,879,13,220.48,70118.91,9.84,0.0,0.0,0.0,110.11,31,1
2025-10-01,France South-East,WH-LYON,SKU-0035,Personal Care,SUP-012,B,515,427,88,2225.52,42155.74,4.66,0.0,0.0,0.0,502.48,31,1
2025-10-01,France South-East,WH-LYON,SKU-0036,Household,SUP-001,B,1224,1224,0,0.0,504640.32,15.43,1959.78,0.0,1959.78,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0037,Frozen,SUP-003,B,1652,1595,57,1295.61,351290.88,14.15,0.0,0.0,0.0,415.53,31,1
2025-10-01,France South-East,WH-LYON,SKU-0038,Dairy,SUP-001,B,800,800,0,0.0,128826.75,17.4,993.87,0.0,993.87,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0039,Pet Care,SUP-008,B,1411,1411,0,0.0,187945.52,13.0,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0040,Health,SUP-007,B,1631,1399,232,13764.56,510919.95,10.33,0.0,0.0,0.0,6096.96,31,1
2025-10-01,France South-East,WH-LYON,SKU-0041,Beverages,SUP-006,B,1095,1068,27,350.73,169077.84,19.72,9452.87,0.0,9452.87,116.91,31,1
2025-10-01,France South-East,WH-LYON,SKU-0042,Snacks,SUP-008,B,1184,1184,0,0.0,89614.8,10.94,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0043,Personal Care,SUP-005,B,1136,1136,0,0.0,210723.26,12.22,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0044,Household,SUP-011,B,1148,1148,0,0.0,279734.28,12.81,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0045,Frozen,SUP-010,B,1488,1441,47,315.37,27733.65,5.81,0.0,0.0,0.0,172.02,31,1
2025-10-01,France South-East,WH-LYON,SKU-0046,Dairy,SUP-002,B,738,287,451,9601.79,66443.16,9.89,214.77,0.0,214.77,5109.83,31,1
2025-10-01,France South-East,WH-LYON,SKU-0047,Pet Care,SUP-003,B,1997,1833,164,5705.56,302907.18,6.87,0.0,0.0,0.0,1738.4,31,1
2025-10-01,France South-East,WH-LYON,SKU-0048,Health,SUP-003,B,1621,1477,144,8769.6,732943.41,13.83,153.19,0.0,153.19,3615.84,31,1
2025-10-01,France South-East,WH-LYON,SKU-0049,Beverages,SUP-001,B,346,346,0,0.0,36951.18,37.82,8570.11,0.0,8570.11,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0050,Snacks,SUP-009,B,736,736,0,0.0,98117.76,15.93,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0051,Personal Care,SUP-007,B,803,803,0,0.0,187616.66,10.59,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0052,Household,SUP-012,B,1001,1001,0,0.0,396726.84,16.01,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0053,Frozen,SUP-008,B,1631,1631,0,0.0,64580.13,13.5,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0054,Dairy,SUP-009,B,1680,1680,0,0.0,221712.9,12.86,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0055,Pet Care,SUP-002,B,807,483,324,21222.0,353022.66,12.21,983.84,0.0,983.84,7801.92,31,1
2025-10-01,France South-East,WH-LYON,SKU-0056,Health,SUP-007,B,874,722,152,17977.04,603738.11,10.39,0.0,0.0,0.0,7545.28,31,1
2025-10-01,France South-East,WH-LYON,SKU-0057,Beverages,SUP-005,B,1400,1358,42,171.78,43608.51,10.87,0.0,0.0,0.0,47.04,31,1
2025-10-01,France South-East,WH-LYON,SKU-0058,Snacks,SUP-001,B,794,760,34,264.52,49397.04,14.85,57.59,0.0,57.59,129.88,31,1
2025-10-01,France South-East,WH-LYON,SKU-0059,Personal Care,SUP-009,B,953,917,36,748.44,88074.0,9.78,0.0,0.0,0.0,412.92,31,1
2025-10-01,France South-East,WH-LYON,SKU-0060,Household,SUP-002,B,1982,1754,228,3016.44,156756.66,10.78,0.0,0.0,0.0,777.48,31,1
2025-10-01,France South-East,WH-LYON,SKU-0061,Frozen,SUP-002,C,238,238,0,0.0,154437.3,46.49,14772.71,13400.64,21370.99,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0062,Dairy,SUP-001,C,559,559,0,0.0,54439.64,29.09,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0063,Pet Care,SUP-007,C,275,215,60,2076.6,46844.96,12.01,0.0,0.0,0.0,1166.4,31,1
2025-10-01,France South-East,WH-LYON,SKU-0064,Health,SUP-005,C,385,385,0,0.0,212840.02,24.02,0.0,21178.34,10589.17,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0065,Beverages,SUP-007,C,258,192,66,2395.8,150080.0,30.43,13632.3,8816.64,17209.84,1213.08,31,1
2025-10-01,France South-East,WH-LYON,SKU-0066,Snacks,SUP-012,C,195,188,7,84.21,13333.44,9.9,0.0,591.68,295.84,36.05,31,1
2025-10-01,France South-East,WH-LYON,SKU-0067,Personal Care,SUP-006,C,575,483,92,2390.16,99648.36,11.22,0.0,0.0,0.0,905.28,31,1
2025-10-01,France South-East,WH-LYON,SKU-0068,Household,SUP-006,C,291,250,41,867.97,144343.76,27.04,0.0,6375.07,3187.54,174.66,31,1
2025-10-01,France South-East,WH-LYON,SKU-0069,Frozen,SUP-006,C,100,100,0,0.0,143781.57,88.92,71023.85,10078.83,73372.5,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0070,Dairy,SUP-012,C,455,455,0,0.0,19239.0,18.75,0.0,1258.4,629.2,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0071,Pet Care,SUP-003,C,166,166,0,0.0,57357.72,59.78,33413.93,0.0,33413.93,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0072,Health,SUP-008,C,302,302,0,0.0,290181.69,57.91,65939.74,0.0,65939.74,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0073,Beverages,SUP-001,C,547,453,94,2286.08,199337.25,25.41,0.0,8111.95,4055.98,871.38,31,1
2025-10-01,France South-East,WH-LYON,SKU-0074,Snacks,SUP-001,C,556,556,0,0.0,86059.02,28.64,0.0,9580.96,4790.48,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0075,Personal Care,SUP-002,C,150,150,0,0.0,67813.2,73.31,32187.39,1193.4,32784.09,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0076,Household,SUP-008,C,314,314,0,0.0,40601.6,16.7,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0077,Frozen,SUP-003,C,543,543,0,0.0,287198.31,38.5,30387.09,12064.29,35801.94,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0078,Dairy,SUP-006,C,146,146,0,0.0,27408.64,23.78,0.0,1354.24,677.12,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0079,Pet Care,SUP-010,C,367,366,1,41.28,123675.51,13.45,0.0,0.0,0.0,17.27,31,1
2025-10-01,France South-East,WH-LYON,SKU-0080,Health,SUP-003,C,59,59,0,0.0,1090182.96,355.49,952180.86,0.0,952180.86,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0081,Beverages,SUP-010,C,241,237,4,118.28,50393.75,15.25,0.0,0.0,0.0,63.28,31,1
2025-10-01,France South-East,WH-LYON,SKU-0082,Snacks,SUP-010,C,382,379,3,12.39,12275.7,19.83,0.0,424.56,212.28,7.17,31,1
2025-10-01,France South-East,WH-LYON,SKU-0083,Personal Care,SUP-008,C,382,370,12,315.12,70939.44,15.17,0.0,3609.84,1804.92,152.88,31,1
2025-10-01,France South-East,WH-LYON,SKU-0084,Household,SUP-009,C,389,383,6,204.54,84390.24,16.59,0.0,4689.96,2344.98,117.42,31,1
2025-10-01,France South-East,WH-LYON,SKU-0085,Frozen,SUP-003,C,587,587,0,0.0,249665.32,45.44,28138.87,0.0,28138.87,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0086,Dairy,SUP-004,C,599,540,59,530.41,30780.68,13.32,0.0,0.0,0.0,281.43,31,1
2025-10-01,France South-East,WH-LYON,SKU-0087,Pet Care,SUP-003,C,285,285,0,0.0,270401.2,69.16,94451.2,0.0,94451.2,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0088,Health,SUP-011,C,384,384,0,0.0,381883.92,19.8,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0089,Beverages,SUP-002,C,182,182,0,0.0,50795.49,68.82,17576.72,1545.36,18111.57,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0090,Snacks,SUP-004,C,581,535,46,918.62,61895.68,11.81,0.0,0.0,0.0,506.46,31,1
2025-10-01,France South-East,WH-LYON,SKU-0091,Personal Care,SUP-011,C,341,341,0,0.0,173093.8,19.23,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0092,Household,SUP-012,C,315,315,0,0.0,150932.86,25.31,0.0,4602.42,2301.21,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0093,Frozen,SUP-005,C,428,407,21,497.07,68965.26,12.42,0.0,0.0,0.0,218.61,31,1
2025-10-01,France South-East,WH-LYON,SKU-0094,Dairy,SUP-007,C,233,233,0,0.0,22438.85,30.24,32.25,3473.95,1753.1,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0095,Pet Care,SUP-003,C,144,144,0,0.0,959399.68,187.49,729135.99,63289.38,736564.1,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0096,Health,SUP-002,C,194,194,0,0.0,258478.24,83.24,118744.09,17544.64,123254.07,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0097,Beverages,SUP-007,C,424,424,0,0.0,86652.35,12.9,0.0,309.78,154.89,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0098,Snacks,SUP-003,C,714,514,200,4434.0,115014.87,17.98,767.95,0.0,767.95,2052.0,31,1
2025-10-01,France South-East,WH-LYON,SKU-0099,Personal Care,SUP-008,C,211,211,0,0.0,147466.27,29.34,210.3,10184.66,5302.63,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0100,Household,SUP-002,C,163,163,0,0.0,374152.26,95.24,197368.71,22295.07,203071.51,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0101,Frozen,SUP-004,C,353,344,9,179.91,107360.77,20.33,0.0,15390.33,7695.16,51.3,31,1
2025-10-01,France South-East,WH-LYON,SKU-0102,Dairy,SUP-009,C,641,622,19,356.25,70345.2,13.44,0.0,2902.22,1451.11,173.66,31,1
2025-10-01,France South-East,WH-LYON,SKU-0103,Pet Care,SUP-001,C,484,418,66,2904.0,200323.5,21.58,0.0,0.0,0.0,1617.0,31,1
2025-10-01,France South-East,WH-LYON,SKU-0104,Health,SUP-008,C,166,166,0,0.0,230397.75,38.01,10746.2,14096.61,16750.16,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0105,Beverages,SUP-010,C,396,390,6,104.28,61765.11,18.66,0.0,3827.89,1913.94,45.54,31,1
2025-10-01,France South-East,WH-LYON,SKU-0106,Snacks,SUP-010,C,415,415,0,0.0,68025.16,16.08,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0107,Personal Care,SUP-002,C,831,792,39,1221.48,232872.86,21.81,0.0,0.0,0.0,712.14,31,1
2025-10-01,France South-East,WH-LYON,SKU-0108,Household,SUP-003,C,123,123,0,0.0,107653.76,30.16,57.33,6158.16,3136.41,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0109,Frozen,SUP-008,C,596,596,0,0.0,172370.87,26.37,0.0,11752.3,5876.15,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0110,Dairy,SUP-007,C,511,511,0,0.0,47292.96,18.36,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0111,Pet Care,SUP-005,C,417,393,24,1698.0,199128.96,15.53,0.0,11663.64,5831.82,916.08,31,1
2025-10-01,France South-East,WH-LYON,SKU-0112,Health,SUP-001,C,261,261,0,0.0,67090.31,18.68,0.0,5916.75,2958.38,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0113,Beverages,SUP-003,C,293,207,86,2985.06,27112.8,5.09,0.0,3128.4,1564.2,1626.26,31,1
2025-10-01,France South-East,WH-LYON,SKU-0114,Snacks,SUP-007,C,277,277,0,0.0,75208.84,28.68,0.0,2316.86,1158.43,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0115,Personal Care,SUP-002,C,464,298,166,2843.58,59475.0,18.97,1330.81,0.0,1330.81,1548.78,31,1
2025-10-01,France South-East,WH-LYON,SKU-0116,Household,SUP-011,C,361,361,0,0.0,145691.2,12.85,0.0,0.0,0.0,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0117,Frozen,SUP-011,C,53,53,0,0.0,35777.64,41.02,1383.36,2268.02,2489.52,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0118,Dairy,SUP-001,C,159,98,61,661.24,5286.4,5.68,0.0,934.4,467.2,270.84,31,1
2025-10-01,France South-East,WH-LYON,SKU-0119,Pet Care,SUP-001,C,457,457,0,0.0,189068.04,24.12,0.0,20247.5,10123.75,0.0,31,0
2025-10-01,France South-East,WH-LYON,SKU-0120,Health,SUP-004,C,183,183,0,0.0,137657.92,16.71,0.0,0.0,0.0,0.0,31,0
