intervention_id,intervention_rank,created_date,due_date,intervention_status,owner_function,intervention_type,product_id,product_name,warehouse_id,supplier_id,category,region,risk_tier,main_risk_driver,recommended_action,selected_scenario,governance_priority_score,target_governance_score,required_score_reduction,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,fill_rate,stockout_rate,lost_sales_revenue,inventory_value_sum,expected_margin_recovery_proxy,expected_wc_release_proxy,expected_value_proxy,sla_days,evidence_required
INT-00376,376,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0014,Dairy Product 14,WH-MAD,SUP-009,Dairy,Spain Central,Low,Supplier Risk,monitor only,Service Protect,15.94164600645492,20.0,0.0,20.96394312393888,15.0,3.0512160463542246,39.65028123420367,3.814020057942781,0.993149877381626,0.0068501226183738,6396.81,6194183.04,469.3582635512521,59061.84589282248,59531.20415637373,60,Periodic risk monitoring evidence
INT-00377,377,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0114,Snacks Product 114,WH-LIS,SUP-007,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,15.889699854507336,20.0,0.0,0.0,0.0,35.78745975501071,56.988316867560705,2.355902855683544,1.0,0.0,0.0,3585242.36,0.0,21116.20678560402,21116.20678560402,60,Periodic risk monitoring evidence
INT-00378,378,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0092,Household Product 92,WH-LIS,SUP-012,Household,Portugal South,Low,Supplier Risk,monitor only,Service Protect,15.88170876950755,20.0,0.0,0.0,0.0,39.709528898343365,44.96728559196592,10.994484807794269,1.0,0.0,0.0,9212567.52,0.0,253218.58409854732,253218.58409854732,60,Periodic risk monitoring evidence
INT-00379,379,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0027,Personal Care Product 27,WH-LIS,SUP-008,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,15.875494179794693,20.0,0.0,7.952381968752667,0.0,19.535975072275157,56.59388396504527,6.559161726800856,0.9967984290958763,0.0032015709041236,3680.25,10478278.03,102.433638091757,171821.80054288567,171924.23418097742,60,Periodic risk monitoring evidence
INT-00380,380,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0015,Pet Care Product 15,WH-PORTO,SUP-012,Pet Care,Portugal North,Low,Supplier Risk,monitor only,Service Protect,15.861155308157963,20.0,0.0,23.39020823842343,12.035559096500538,0.9757027349196996,44.96728559196592,1.2196284186496245,0.9851132305612298,0.0148867694387702,10383.25,3768908.7,850.0323289206352,11491.67039453953,12341.702723460165,60,Periodic risk monitoring evidence
INT-00381,381,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0088,Health Product 88,WH-LIS,SUP-011,Health,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,15.743972079295393,20.0,0.0,20.57988172541744,0.0,16.091658268447997,33.87725448012503,10.874584028197727,0.9955163883735312,0.0044836116264687,5374.28,15945510.9,387.1071636574675,433501.9953864819,433889.1025501394,60,Periodic risk monitoring evidence
INT-00382,382,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0092,Household Product 92,WH-PORTO,SUP-012,Household,Portugal North,Low,Supplier Risk,monitor only,Service Protect,15.597210685829454,20.0,0.0,0.0,0.0,38.31959278190645,44.96728559196592,10.749416359798186,1.0,0.0,0.0,6605173.48,0.0,177504.3996630428,177504.3996630428,60,Periodic risk monitoring evidence
INT-00383,383,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0111,Pet Care Product 111,WH-LIS,SUP-005,Pet Care,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,15.390626671145396,20.0,0.0,3.558589142597902,10.083464671353052,4.772627950058846,62.22816255992259,9.207919000501054,0.9841221835778012,0.0158778164221987,14857.5,9352773.18,185.05108365151915,215298.94467874666,215483.99576239818,60,Periodic risk monitoring evidence
INT-00384,384,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0027,Personal Care Product 27,WH-PORTO,SUP-008,Personal Care,Portugal North,Low,Supplier Risk,monitor only,Service Protect,15.370172176236537,20.0,0.0,8.471044467425024,5.909090909090908,9.8312176665995,56.59388396504527,5.030130154384809,0.9929679420889348,0.0070320579110651,6673.52,7818520.28,197.86089635987585,98320.4365577429,98518.29745410278,60,Periodic risk monitoring evidence
INT-00385,385,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0111,Pet Care Product 111,WH-PORTO,SUP-005,Pet Care,Portugal North,Low,Supplier Risk,monitor only,Balanced Baseline,15.300748081165372,20.0,0.0,3.672976563241281,10.165235516870618,3.3900022842860302,62.22816255992259,10.091252388997631,0.9838694373280198,0.0161305626719802,12027.5,6717442.14,154.61853965034575,169468.5101080709,169623.12864772126,60,Periodic risk monitoring evidence
INT-00386,386,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0051,Personal Care Product 51,WH-LIS,SUP-007,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,15.266957096146106,20.0,0.0,9.923400397037494,9.0595000937064,4.274988629956595,56.988316867560705,5.343735787445744,0.9872871649996182,0.0127128350003817,16580.07,8302450.31,575.857356273183,110915.25211259253,111491.1094688657,60,Periodic risk monitoring evidence
INT-00387,387,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0092,Household Product 92,WH-MAD,SUP-012,Household,Spain Central,Low,Supplier Risk,monitor only,Service Protect,15.25361857681745,20.0,0.0,0.0,0.0,31.38424764104718,44.96728559196592,17.21205933367435,1.0,0.0,0.0,6758909.46,0.0,290836.87664113217,290836.87664113217,60,Periodic risk monitoring evidence
INT-00388,388,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0014,Dairy Product 14,WH-LIS,SUP-009,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,15.166251294764995,20.0,0.0,20.423519053357712,0.0,12.9342726438438,39.65028123420367,5.830973499743193,0.997039145611702,0.0029608543882978,3137.85,9114408.84,224.30078741552472,132864.69102966273,133088.99181707826,60,Periodic risk monitoring evidence
INT-00389,389,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0110,Dairy Product 110,WH-PORTO,SUP-007,Dairy,Portugal North,Low,Supplier Risk,monitor only,Service Protect,15.095070968400377,20.0,0.0,21.44484933426768,3.77352922439282,0.0,56.988316867560705,0.0,0.9895760336370008,0.0104239663629992,822.29,1327397.28,61.71859805676239,0.0,61.71859805676239,60,Periodic risk monitoring evidence
INT-00390,390,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0114,Snacks Product 114,WH-MAD,SUP-007,Snacks,Spain Central,Low,Supplier Risk,monitor only,Service Protect,15.055433703602455,20.0,0.0,0.2458041958041958,0.0,29.473324213406286,56.988316867560705,3.988309911702524,0.998018648018648,0.0019813519813519,284.58,2739372.72,0.24482835314685314,27313.668427558758,27313.913255911906,60,Periodic risk monitoring evidence
INT-00391,391,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0076,Household Product 76,WH-LYON,SUP-008,Household,France South-East,Low,Supplier Risk,monitor only,Service Protect,15.032872142125251,20.0,0.0,7.015036691127422,17.69352473841741,0.0,56.59388396504527,2.8690461385399826,0.9746497665110072,0.0253502334889926,3439.0000000000005,1093206.01,84.43648913275523,7841.146204048005,7925.58269318076,60,Periodic risk monitoring evidence
INT-00392,392,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0083,Personal Care Product 83,WH-PORTO,SUP-008,Personal Care,Portugal North,Low,Supplier Risk,monitor only,Service Protect,14.746339601179615,20.0,0.0,7.878155245838163,15.92435939638235,0.0,56.59388396504527,2.1228702897649545,0.9730933023615952,0.0269066976384049,7300.280000000001,2831966.8,201.29458712330597,15029.745453301826,15231.040040425132,60,Periodic risk monitoring evidence
INT-00393,393,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0063,Pet Care Product 63,WH-LYON,SUP-007,Pet Care,France South-East,Low,Supplier Risk,monitor only,Service Protect,14.661904611196992,20.0,0.0,9.38614496472098,14.959541458428376,0.0,56.988316867560705,0.0,0.9690506735086594,0.0309493264913406,6679.7300000000005,1990000.6,219.43919936818483,0.0,219.43919936818483,60,Periodic risk monitoring evidence
INT-00394,394,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0053,Frozen Product 53,WH-LIS,SUP-008,Frozen,Portugal South,Low,Supplier Risk,monitor only,Service Protect,14.525817413218435,20.0,0.0,21.34662483191394,1.363636363636363,0.1983584131326945,56.59388396504527,0.0,0.9901748095024652,0.0098251904975347,2520.7999999999997,2687612.82,188.33700156701025,0.0,188.33700156701025,60,Periodic risk monitoring evidence
INT-00395,395,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0097,Beverages Product 97,WH-LIS,SUP-007,Beverages,Portugal South,Low,Supplier Risk,monitor only,Service Protect,14.413388906462306,20.0,0.0,6.190874253933796,12.253584164391352,1.5897857873073118,56.988316867560705,5.229366297061636,0.9774145415084102,0.0225854584915898,9423.9,4365712.33,204.19762958576342,57074.77230292107,57278.96993250683,60,Periodic risk monitoring evidence
INT-00396,396,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0088,Health Product 88,WH-LYON,SUP-011,Health,France South-East,Low,Supplier Risk,monitor only,Balanced Baseline,14.396873962395722,20.0,0.0,20.935357039606824,5.909090909090908,4.667390940214384,33.87725448012503,10.941812360133046,0.9920979088368508,0.0079020911631492,7598.12,9120109.68,556.7427426042209,249476.3220559826,250033.06479858683,60,Periodic risk monitoring evidence
INT-00397,397,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0059,Personal Care Product 59,WH-LYON,SUP-009,Personal Care,France South-East,Low,Supplier Risk,monitor only,Service Protect,14.34749812606891,20.0,0.0,15.052597067549552,19.95831741992923,0.0,39.65028123420367,0.0,0.9746742916111278,0.0253257083888721,12245.31,2057576.4,645.1330108903231,0.0,645.1330108903231,60,Periodic risk monitoring evidence
INT-00398,398,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0026,Snacks Product 26,WH-MAD,SUP-011,Snacks,Spain Central,Low,Supplier Risk,monitor only,Service Protect,14.342204111127408,20.0,0.0,13.604043870967748,25.713058478523376,0.0,33.87725448012503,0.0,0.9779612903225806,0.0220387096774193,2412.55,448600.25,114.87152614316136,0.0,114.87152614316136,60,Periodic risk monitoring evidence
INT-00399,399,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0042,Snacks Product 42,WH-LIS,SUP-008,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,14.26794375904825,20.0,0.0,10.325584191467682,11.62169693661616,0.4289368497185755,56.59388396504527,0.5361710621482193,0.9863924408735996,0.0136075591264003,7364.11,3306544.32,266.13558230080173,4432.183450236404,4698.319032537205,60,Periodic risk monitoring evidence
INT-00400,400,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0052,Household Product 52,WH-LIS,SUP-012,Household,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,14.234827713358303,20.0,0.0,13.488322156161509,5.240103672228267,6.700033372287049,44.96728559196592,7.443099170899166,0.98022105875509,0.0197789412449098,22131.96,12410936.8,1044.8305224954806,230939.58351540487,231984.41403790034,60,Periodic risk monitoring evidence
INT-00401,401,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0099,Personal Care Product 99,WH-PORTO,SUP-008,Personal Care,Portugal North,Low,Supplier Risk,monitor only,Service Protect,14.122468398529474,20.0,0.0,6.662544139902485,14.998754596079989,0.3351573187414496,56.59388396504527,0.6305185922148985,0.9759542626534388,0.0240457373465612,5545.54,2905713.08,129.31591760358188,4580.2653014550415,4709.581219058623,60,Periodic risk monitoring evidence
INT-00402,402,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0090,Snacks Product 90,WH-LIS,SUP-004,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,13.965864622496497,20.0,0.0,5.810680611249602,14.249450432901812,0.0,58.97763862848872,0.0,0.978270293703262,0.0217297062967378,8007.969999999999,2942714.88,162.86114605063963,0.0,162.86114605063963,60,Periodic risk monitoring evidence
INT-00403,403,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0110,Dairy Product 110,WH-LIS,SUP-007,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,13.949037911632509,20.0,0.0,20.12878005342832,0.0,0.0,56.988316867560705,0.0,0.9989314336598396,0.0010685663401602,124.38,2041063.2,8.762661820658948,0.0,8.762661820658948,60,Periodic risk monitoring evidence
INT-00404,404,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0114,Snacks Product 114,WH-LYON,SUP-007,Snacks,France South-East,Low,Supplier Risk,monitor only,Service Protect,13.89346867422228,20.0,0.0,1.1431383577052867,0.0,21.812585499316,56.988316867560705,3.61522198731501,0.9910011248593926,0.0089988751406074,1071.36,1968580.6,4.286494488188975,17792.139672304438,17796.426166792626,60,Periodic risk monitoring evidence
INT-00405,405,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0116,Household Product 116,WH-LYON,SUP-011,Household,France South-East,Low,Supplier Risk,monitor only,Service Protect,13.878568161987332,20.0,0.0,7.693141620284478,29.579104369020335,0.2516879400351307,33.877254480125025,0.3146099250439134,0.9730364873222016,0.0269635126777983,16823.06,3169185.92,452.9776407329004,2492.643361853564,2945.6210025864643,60,Periodic risk monitoring evidence
INT-00406,406,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0088,Health Product 88,WH-MAD,SUP-011,Health,Spain Central,Low,Supplier Risk,monitor only,Balanced Baseline,13.850938476940923,20.0,0.0,22.58852233676975,2.5013629319269097,5.838535568135967,33.87725448012503,7.555600127997343,0.986483390607102,0.013516609392898,16400.82,12071219.82,1296.64601118969,228013.27504269016,229309.92105387987,60,Periodic risk monitoring evidence
INT-00407,407,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0092,Household Product 92,WH-LYON,SUP-012,Household,France South-East,Low,Supplier Risk,monitor only,Service Protect,13.65974100748649,20.0,0.0,0.4216720051249199,0.0,22.093458389148687,44.96728559196592,16.868937151340724,0.996668802049968,0.003331197950032,1155.44,4427887.9,1.7052584556053814,186734.40674570517,186736.11200416076,60,Periodic risk monitoring evidence
INT-00408,408,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0070,Dairy Product 70,WH-MAD,SUP-012,Dairy,Spain Central,Low,Supplier Risk,monitor only,Service Protect,13.57537298868435,20.0,0.0,20.80139454608215,5.909090909090908,0.0,44.96728559196592,0.6305185922148985,0.9933724542630308,0.0066275457369692,376.32,582784.4,27.39793278453572,918.6409986320107,946.0389314165463,60,Periodic risk monitoring evidence
INT-00409,409,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0052,Household Product 52,WH-LYON,SUP-012,Household,France South-East,Low,Supplier Risk,monitor only,Balanced Baseline,13.564821704157062,20.0,0.0,9.83921907530345,11.222541775908583,3.710082507638069,44.96728559196592,4.637603134547586,0.987626193188514,0.012373806811486,10791.9,7252357.0,371.6435391856855,84083.88389014533,84455.527429331,60,Periodic risk monitoring evidence
INT-00410,410,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0014,Dairy Product 14,WH-PORTO,SUP-009,Dairy,Portugal North,Low,Supplier Risk,monitor only,Service Protect,13.558159954020557,20.0,0.0,21.496818850478103,3.668828760692236,3.0065930242914054,39.65028123420367,3.7582412803642566,0.9898996532520752,0.0101003467479247,8466.689999999999,6128371.26,637.0241541760405,57579.74462682478,58216.76878100082,60,Periodic risk monitoring evidence
INT-00411,411,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0083,Personal Care Product 83,WH-LYON,SUP-008,Personal Care,France South-East,Low,Supplier Risk,monitor only,Service Protect,13.483140657205604,20.0,0.0,4.463918121891998,10.820713684508677,0.0,56.59388396504527,6.9730133068026365,0.9818434139007748,0.0181565860992251,4122.820000000001,2057581.76,64.4137581895457,35868.862480785974,35933.27623897552,60,Periodic risk monitoring evidence
INT-00412,412,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0067,Personal Care Product 67,WH-LIS,SUP-006,Personal Care,Portugal South,Low,Supplier Risk,monitor only,Service Protect,13.40534489546302,20.0,0.0,3.906943505256032,5.850572120519576,2.684717796770702,62.9149668876714,3.355897245963378,0.9831560828671544,0.0168439171328456,7118.52,5673920.16,97.3407941836231,47602.73259690022,47700.073391083846,60,Periodic risk monitoring evidence
INT-00413,413,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0106,Snacks Product 106,WH-LYON,SUP-010,Snacks,France South-East,Low,Supplier Risk,monitor only,Service Protect,13.216545061747086,20.0,0.0,5.105683978785141,16.031850637692372,0.0,42.55582425755428,11.823156323840315,0.9797858500950666,0.0202141499049334,3072.42,1543235.18,54.903819495346646,45614.77694397462,45669.680763469965,60,Periodic risk monitoring evidence
INT-00414,414,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0054,Dairy Product 54,WH-PORTO,SUP-009,Dairy,Portugal North,Low,Supplier Risk,monitor only,Service Protect,13.00416132560914,20.0,0.0,21.425808034224936,1.363636363636363,2.934752770897759,39.65028123420367,3.6684409636221993,0.9900308102910296,0.0099691897089703,10591.8,6023884.3,794.2825573791628,55245.65981560159,56039.94237298075,60,Periodic risk monitoring evidence
INT-00415,415,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0054,Dairy Product 54,WH-LIS,SUP-009,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,12.990167271642877,20.0,0.0,20.04544721805471,0.0,4.422204679125684,39.65028123420367,5.5277558489071055,0.9996329045232548,0.0003670954767452,479.55,8600243.1,33.64477974696348,118850.11024511993,118883.75502486688,60,Periodic risk monitoring evidence
INT-00416,416,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0070,Dairy Product 70,WH-LIS,SUP-012,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,12.987249714818178,20.0,0.0,22.00430004946646,1.923542751461792,0.0,44.96728559196592,0.6305185922148985,0.9882693802558123,0.0117306197441876,650.72,728868.8,50.115233448660845,1148.913324213406,1199.0285576620668,60,Periodic risk monitoring evidence
INT-00417,417,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0083,Personal Care Product 83,WH-MAD,SUP-008,Personal Care,Spain Central,Low,Supplier Risk,monitor only,Service Protect,12.974566964373386,20.0,0.0,4.01573648120822,10.422458036405963,0.0,56.59388396504527,4.734485760477551,0.9830743859040014,0.0169256140959986,5120.7,2809145.04,71.97183629763026,33249.64297749035,33321.61481378798,60,Periodic risk monitoring evidence
INT-00418,418,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0022,Dairy Product 22,WH-PORTO,SUP-011,Dairy,Portugal North,Low,Supplier Risk,monitor only,Service Protect,12.943406308373834,20.0,0.0,20.703728251180294,0.0,7.968813947023474,33.87725448012503,4.583110457035157,0.9951467529466144,0.0048532470533857,6276.9,7177069.77,454.8433115094175,82233.25878439477,82688.10209590419,60,Periodic risk monitoring evidence
INT-00419,419,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0088,Health Product 88,WH-PORTO,SUP-011,Health,Portugal North,Low,Supplier Risk,monitor only,Balanced Baseline,12.917143673352292,20.0,0.0,20.000508425334107,0.0,6.347941370934609,33.87725448012503,8.379678610198543,0.999806314158435,0.0001936858415649,185.32,11407787.16,12.972729774840207,238983.97513587397,238996.9478656488,60,Periodic risk monitoring evidence
INT-00420,420,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0070,Dairy Product 70,WH-PORTO,SUP-012,Dairy,Portugal North,Low,Supplier Risk,monitor only,Service Protect,12.83262864788578,20.0,0.0,21.00275463585058,1.363636363636363,0.0,44.96728559196592,2.1228702897649545,0.9922063961300726,0.0077936038699274,341.03999999999996,525630.6,25.06972804353668,2789.613960328317,2814.6836883718533,60,Periodic risk monitoring evidence
INT-00421,421,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0022,Dairy Product 22,WH-LYON,SUP-011,Dairy,France South-East,Low,Supplier Risk,monitor only,Service Protect,12.643038258622576,20.0,0.0,20.87666939702515,5.909090909090908,2.1982575578711714,33.87725448012503,2.747821947338964,0.9938566934117692,0.0061433065882309,7045.5,5050231.31,514.8030098285924,34692.84108189101,35207.6440917196,60,Periodic risk monitoring evidence
INT-00422,422,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0116,Household Product 116,WH-MAD,SUP-011,Household,Spain Central,Low,Supplier Risk,monitor only,Service Protect,12.586538130760278,20.0,0.0,6.313084161556359,23.869898215923364,0.9630351991894152,33.87725448012503,1.203793998986769,0.9766335377458236,0.0233664622541763,17054.57,3757497.6,376.8342751220398,11308.132655217969,11684.966930340008,60,Periodic risk monitoring evidence
INT-00423,423,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0066,Snacks Product 66,WH-PORTO,SUP-012,Snacks,Portugal North,Low,Supplier Risk,monitor only,Service Protect,12.530164276980432,20.0,0.0,4.880509025857858,18.288961380616648,0.0,44.96728559196592,1.0036065166024124,0.9798341193690032,0.0201658806309969,1491.72,453061.76,25.481235234184393,1136.7393368983953,1162.2205721325797,60,Periodic risk monitoring evidence
INT-00424,424,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0102,Dairy Product 102,WH-LIS,SUP-009,Dairy,Portugal South,Low,Supplier Risk,monitor only,Service Protect,12.509761205386436,20.0,0.0,20.0,0.0,0.4350966441071623,39.65028123420367,9.009235809486643,1.0,0.0,0.0,3311423.41,0.0,74583.48591436094,74583.48591436094,60,Periodic risk monitoring evidence
INT-00425,425,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0079,Pet Care Product 79,WH-LIS,SUP-010,Pet Care,Portugal South,Low,Supplier Risk,monitor only,Balanced Baseline,12.399631996581205,20.0,0.0,5.644765790048812,14.17205795674164,2.355659428803148,42.55582425755428,3.948180802606347,0.9785095068113936,0.0214904931886063,12177.6,5244144.15,240.58894959714445,51762.073147825955,52002.6620974231,60,Periodic risk monitoring evidence
INT-00426,426,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0076,Household Product 76,WH-PORTO,SUP-008,Household,Portugal North,Low,Supplier Risk,monitor only,Service Protect,12.223048382910337,20.0,0.0,4.911166785969926,9.0424859994105,0.0,56.59388396504527,0.0,0.9803149606299212,0.0196850393700787,2986.5,1132768.78,51.33519862204714,0.0,51.33519862204714,60,Periodic risk monitoring evidence
INT-00427,427,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0022,Dairy Product 22,WH-MAD,SUP-011,Dairy,Spain Central,Low,Supplier Risk,monitor only,Service Protect,12.17064953210568,20.0,0.0,21.369170868847338,1.363636363636363,3.1847898958128074,33.87725448012503,3.980987369766009,0.9906138902524284,0.0093861097475716,13471.850000000002,6395437.32,1007.5879259931835,63650.38798762544,64657.975913618626,60,Periodic risk monitoring evidence
INT-00428,428,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0059,Personal Care Product 59,WH-MAD,SUP-009,Personal Care,Spain Central,Low,Supplier Risk,monitor only,Service Protect,12.118035702576348,20.0,0.0,10.926084805894789,14.32604705313188,0.0,39.65028123420366,0.0,0.98505833390189,0.0149416660981101,9106.02,2829924.8,348.2260136746092,0.0,348.2260136746092,60,Periodic risk monitoring evidence
INT-00429,429,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0079,Pet Care Product 79,WH-PORTO,SUP-010,Pet Care,Portugal North,Low,Supplier Risk,monitor only,Service Protect,12.074792198645689,20.0,0.0,5.487800687285231,14.02893397283937,1.2361169361025115,42.55582425755428,4.041104384280608,0.9789518900343642,0.0210481099656357,10113.6,4011326.69,194.2549736082477,40525.47468435205,40719.7296579603,60,Periodic risk monitoring evidence
INT-00430,430,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0050,Snacks Product 50,WH-PORTO,SUP-009,Snacks,Portugal North,Low,Supplier Risk,monitor only,Service Protect,11.887601446380094,20.0,0.0,15.098583682895791,8.726801659147807,0.0,39.65028123420367,0.0,0.9742659188386672,0.0257340811613328,9178.259999999998,2644420.48,485.0255433568128,0.0,485.0255433568128,60,Periodic risk monitoring evidence
INT-00431,431,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0052,Household Product 52,WH-PORTO,SUP-012,Household,Portugal North,Low,Supplier Risk,monitor only,Balanced Baseline,11.849522064523253,20.0,0.0,8.80423143887576,1.363636363636363,5.401785119225354,44.96728559196592,6.752231399031692,0.990859345852506,0.009140654147494,10072.44,10872940.0,310.3803251996642,183541.51716946912,183851.89749466878,60,Periodic risk monitoring evidence
INT-00432,432,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0050,Snacks Product 50,WH-LIS,SUP-009,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,11.847657282987102,20.0,0.0,11.227552730319475,1.903273640518828,9.07378657009089,39.65028123420367,1.5183618035848876,0.9841171542020328,0.0158828457979672,7329.16,3990804.48,288.00985629131895,15148.712720018622,15436.722576309941,60,Periodic risk monitoring evidence
INT-00433,433,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0063,Pet Care Product 63,WH-MAD,SUP-007,Pet Care,Spain Central,Low,Supplier Risk,monitor only,Service Protect,11.778616947902398,20.0,0.0,4.95120279197309,6.691807177359743,0.0,56.988316867560705,0.0,0.9805559017823756,0.0194440982176243,5399.16,2470768.24,93.563176232083,0.0,93.563176232083,60,Periodic risk monitoring evidence
INT-00434,434,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0034,Snacks Product 34,WH-MAD,SUP-012,Snacks,Spain Central,Low,Supplier Risk,monitor only,Service Protect,11.630671197394882,20.0,0.0,10.091923161683674,9.15314316961099,0.0003673411128588,44.96728559196592,0.0004591763910735,0.986997722765004,0.0130022772349959,6003.84,2984150.1,212.0660218426502,3.425628183349061,215.49165002599926,60,Periodic risk monitoring evidence
INT-00435,435,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0106,Snacks Product 106,WH-PORTO,SUP-010,Snacks,Portugal North,Low,Supplier Risk,monitor only,Service Protect,11.499023869091928,20.0,0.0,4.724771421636064,8.877896685305432,0.0,42.55582425755428,11.450068399452803,0.9808236912371552,0.0191763087628448,3604.77,2488999.92,59.61099997149862,71248.04832558139,71307.65932555289,60,Periodic risk monitoring evidence
INT-00436,436,2026-04-02,2026-06-01,Monitor,Operations Intelligence,Monitor,SKU-0034,Snacks Product 34,WH-LIS,SUP-012,Snacks,Portugal South,Low,Supplier Risk,monitor only,Service Protect,11.44222826502478,20.0,0.0,7.737070297412127,0.0,8.828464278816595,44.96728559196592,2.4086993635686245,0.9983262520921848,0.0016737479078151,881.9200000000001,4732682.58,23.882169628427963,28499.02379604579,28522.905965674217,60,Periodic risk monitoring evidence
